element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,J_i,J_k,Type,
Mn,2,240.8401,0.0006,240.8401,0.0003,15,,,2,1,,
Mn,2,240.8857,0.0006,240.88505,0.00008,60,,,3,3,,
Mn,2,240.9053,0.0006,240.9045,0.0005,12,,,2,2,,
Mn,2,240.917,0.0015,240.9164,0.0003,12,,,1,1,,
Mn,2,241.0586,0.0006,241.05880,0.00008,100,,,2,3,,
Mn,2,241.0811,0.0006,241.08074,0.00023,12,,,5,4,,
Mn,2,241.2740,0.0006,241.27395,0.00012,60,,,3,2,,
Mn,2,241.364,0.0015,,,15,,,,,,
Mn,2,241.378,0.0015,241.38036,0.00023,0,,,3,3,,
Mn,2,241.408,0.0015,,,5,,,,,,
Mn,2,241.433,0.0015,241.43243,0.00017,8,,,2,3,,
Mn,2,241.465,0.002,241.46695,0.00023,5*,,,5,4,,
Mn,2,241.465,0.002,241.4687,0.0006,5*,,,4,4,,
Mn,2,241.6347,0.0006,241.63496,0.00012,70,,,1,2,,
Mn,2,241.6712,0.0006,,,30,,,,,,
Mn,2,241.7941,0.0006,241.79406,0.00018,50,,,2,1,,
Mn,2,241.8279,0.0006,241.82727,0.00018,15,,,3,2,,
Mn,2,241.860,0.0015,241.85810,0.00018,1,,,2,2,,
Mn,2,241.9138,0.0006,241.9152,0.0003,20,,,6,5,,
Mn,2,241.935,0.002,241.9347,0.0005,2*,,,6,6,,
Mn,2,241.935,0.002,241.93507,0.00018,2*,,,1,2,,
Mn,2,241.944,0.0015,241.9389,0.0003,1,,,4,4,,
Mn,2,241.963,0.0015,241.96172,0.00012,8,,,2,3,,
Mn,2,241.9811,0.0006,241.98130,0.00018,20,,,1,1,,
Mn,2,242.006,0.0015,,,10,,,,,,
Mn,2,242.0262,0.0006,242.02528,0.00023,10,,,3,2,,
Mn,2,242.0719,0.0006,,,15,,,,,,
Mn,2,242.110,0.0015,242.1089,0.0005,12,,,3,2,,
Mn,2,242.138,0.0015,,,10,,,,,,
Mn,2,242.271,0.0015,,,3,,,,,,
Mn,2,242.2749,0.0006,,,15,,,,,,
Mn,2,242.326,0.0015,242.32579,0.00024,5,,,4,3,,
Mn,2,242.3881,0.0006,242.38767,0.00018,15,,,2,2,,
Mn,2,242.424,0.0015,242.42194,0.00018,5,,,4,4,,
Mn,2,242.474,0.0015,242.4739,0.0003,1,,,1,2,,
Mn,2,242.5606,0.0006,242.5623,0.0004,10,,,1,2,,
Mn,2,242.5683,0.0006,242.56759,0.00018,1,,,4,3,,
Mn,2,242.592,0.0015,242.59131,0.00024,5,,,2,1,,
Mn,6,,,242.60,,,2.8e+00,E,1,0,M1,
Mn,2,242.604,0.0015,242.60245,0.00018,1,,,2,3,,
Mn,2,242.656,0.0015,242.6562,0.0005,0,,,2,3,,
Mn,2,242.7127,0.0006,242.7137,0.0005,5,,,2,2,,
Mn,2,242.7379,0.0006,242.73748,0.00024,200,1.7e+08,D,2,3,,
Mn,2,242.7719,0.0006,242.7716,0.0003,500,4.0e+08,C,2,2,,
Mn,2,242.7939,0.0006,242.7939,0.0005,300,6.0e+08,C,2,1,,
Mn,2,242.870,0.0015,242.86910,0.00012,1,,,3,3,,
Mn,2,242.886,0.0015,242.88617,0.00011,1,,,2,1,,
Mn,2,242.9297,0.0006,242.9318,0.0007,20i,,,3,4,,
Mn,2,242.941,0.0015,242.94202,0.00024,0,,,0,1,,
Mn,2,243.019,0.0015,243.0182,0.0009,5,,,2,1,,
Mn,2,243.048,0.0015,243.04796,0.00024,2,,,3,2,,
Mn,2,243.122,0.0015,,,3,,,,,,
Mn,2,243.133,0.0015,243.1323,0.0005,8,,,3,2,,
Mn,2,243.216,0.0015,243.2164,0.0010,3,,,4,3,,
Mn,2,243.228,0.0015,243.22751,0.00018,2,,,1,2,,
Mn,2,243.287,0.0015,,,0,,,,,,
Mn,2,243.3310,0.0006,,,30,,,,,,
Mn,2,243.374,0.0015,,,0,,,,,,
Mn,2,243.384,0.0015,243.38426,0.00018,12,,,1,1,,
Mn,2,243.462,0.0015,243.46215,0.00012,2,,,3,2,,
Mn,2,243.472,0.0015,243.46760,0.00012,25i,,,3,3,,
Mn,2,243.5156,0.0018,243.51465,0.00018,25*,,,3,3,,
Mn,2,243.5156,0.0018,243.51713,0.00024,25*,,,2,1,,
Mn,2,243.5251,0.0006,243.52536,0.00009,5,,,3,2,,
Mn,2,243.532,0.0015,,,0,,,,,,
Mn,2,243.626,0.0015,,,1,,,,,,
Mn,2,243.6538,0.0006,243.6538,0.0004,30,5.7e+08,C,3,4,,
Mn,2,243.699,0.0015,243.69892,0.00024,15,,,4,5,,
Mn,2,243.711,0.0015,243.7115,0.0004,2,,,6,5,,
Mn,2,243.7366,0.0006,243.7367,0.0003,300,3.7e+08,C,3,4,,
Mn,2,243.7844,0.0006,243.78463,0.00024,200,3.7e+08,C,3,3,,
Mn,2,243.8072,0.0006,,,15,,,,,,
Mn,2,243.8187,0.0006,243.8191,0.0003,100,2.0e+08,D,3,2,,
Mn,2,243.8478,0.0006,,,20,,,,,,
Mn,2,243.893,0.002,243.89306,0.00018,10*,,,2,3,,
Mn,2,243.893,0.002,243.89315,0.00010,10*,,,1,2,,
Mn,2,243.989,0.0015,243.9928,0.0010,1i,,,0,1,,
Mn,2,244.0453,0.0018,244.0454,0.0005,30D?,8.e+07,D,5,4,,
Mn,2,244.1056,0.0006,244.1056,0.0004,40,5.6e+08,C,4,5,,
Mn,2,244.1139,0.0018,244.1142,0.0005,20*,,,3,4,,
Mn,2,244.1139,0.0018,244.1147,0.0005,20*,,,6,6,,
Mn,2,244.123,0.0015,244.1226,0.0004,1,,,3,3,,
Mn,2,244.1471,0.0006,244.1472,0.0004,10,3.9e+07,D,4,4,,
Mn,2,244.1609,0.0006,,,5,,,,,,
Mn,2,244.257,0.0015,244.25562,0.00018,0,,,3,2,,
Mn,2,244.268,0.0015,244.26685,0.00018,10,,,2,2,,
Mn,2,244.282,0.0015,244.28226,0.00012,20,,,3,3,,
Mn,2,244.3414,0.0006,244.33917,0.00012,15,,,3,2,,
Mn,2,244.3809,0.0006,244.38088,0.00018,20,,,2,1,,
Mn,2,244.385,0.0015,,,15,,,,,,
Mn,2,244.3946,0.0006,,,1,,,,,,
Mn,2,244.451,0.002,244.45095,0.00018,40D*,,,5,4,,
Mn,2,244.451,0.002,244.45136,0.00018,40D*,,,4,4,,
Mn,2,244.5686,0.0006,244.56843,0.00024,30,,,2,3,,
Mn,2,244.592,0.0015,244.5912,0.0004,0,,,6,6,,
Mn,2,244.619,0.0015,244.6191,0.0003,5,,,3,4,,
Mn,2,244.638,0.0015,244.6391,0.0004,60,5.6e+08,C,5,6,,
Mn,2,244.6590,0.0006,244.6589,0.0004,10,4.3e+07,D,5,5,,
Mn,2,244.666,0.0015,244.66664,0.00012,2,,,3,4,,
Mn,2,244.6803,0.0006,,,5,,,,,,
Mn,2,244.6888,0.0006,244.68884,0.00010,20,,,3,3,,
Mn,2,244.7170,0.0006,244.71604,0.00024,10,,,1,1,,
Mn,2,244.7697,0.0006,,,5,,,,,,
Mn,2,244.7803,0.0006,,,8,,,,,,
Mn,2,244.7956,0.0006,244.79540,0.00024,20,,,4,5,,
Mn,2,244.8535,0.0015,244.85376,0.00018,0,,,2,2,,
Mn,2,244.859,0.0015,244.8651,0.0003,10i,,,2,3,,
Mn,2,244.868,0.002,244.86676,0.00018,10*,,,3,4,,
Mn,2,244.868,0.002,244.86812,0.00010,10*,,,2,3,,
Mn,2,244.8766,0.0006,244.8747,0.0004,10i,,,2,2,,
Mn,2,244.9438,0.0006,,,5,,,,,,
Mn,2,244.9602,0.0018,244.9527,0.0012,10h,D?,,,6,6,,
Mn,2,244.9602,0.0018,244.9527,0.0012,10h,D?,,,6,5,,
Mn,2,244.9742,0.0006,244.9742,0.0003,40,5.2e+07,D,4,3,,
Mn,2,245.0317,0.0006,,,2,,,,,,
Mn,2,245.1800,0.0006,245.18033,0.00018,20,,,3,4,,
Mn,2,245.2157,0.0006,245.2162,0.0004,8,3.5e+07,D,6,6,,
Mn,2,245.2328,0.0006,245.2320,0.0004,60,5.8e+08,C,6,7,,
Mn,2,245.2486,0.0006,245.2491,0.0004,300,5.9e+08,C,4,5,,
Mn,2,245.3133,0.0006,245.3132,0.0003,100,2.2e+08,C,4,4,,
Mn,2,245.3371,0.0006,,,10,,,,,,
Mn,2,245.3620,0.0006,245.36177,0.00024,80,5.2e+07,D,4,3,,
Mn,2,245.3721,0.0006,,,8,,,,,,
Mn,2,245.383,0.0015,,,8,,,,,,
Mn,2,245.426,0.0015,245.42677,0.00018,10,,,4,3,,
Mn,2,245.4646,0.0006,,,5,,,,,,
Mn,2,245.5083,0.0006,,,10,,,,,,
Mn,2,245.5358,0.0006,,,15,,,,,,
Mn,5,,,245.583,,,8.4e-02,D,3/2,5/2,M1,
Mn,5,,,245.583,,,2.2e-03,E,3/2,5/2,E2,
Mn,12,,,245.7,,,7.6e+00,D,2,0,E2,
Mn,2,245.610,0.0015,245.6109,0.0003,2,,,1,0,,
Mn,2,245.6768,0.0006,,,15,,,,,,
Mn,2,245.7390,0.0006,245.7389,0.0004,10,,,3,4,,
Mn,2,245.7785,0.0006,245.7784,0.0004,20,1.8e+08,D,3,3,,
Mn,2,245.7880,0.0006,245.7880,0.0004,8,,,7,7,,
Mn,2,245.8229,0.0006,,,5,,,,,,
Mn,2,245.832,0.0015,245.8322,0.0007,15i,,,4,5,,
Mn,2,245.8577,0.0006,245.8577,0.0006,60,6.0e+08,C,7,8,,
Mn,2,245.8733,0.0006,245.87354,0.00018,30,6.e+07,D,3,3,,
Mn,2,245.886,0.0015,245.88687,0.00010,0,,,3,4,,
Mn,2,245.8935,0.0015,,,0,,,,,,
Mn,2,245.9042,0.0006,,,10,,,,,,
Mn,2,245.9135,0.0006,,,3,,,,,,
Mn,2,245.953,0.0015,245.9468,0.0012,8i*,,,0,1,,
Mn,2,245.953,0.0015,245.9539,0.0012,8i*,,,4,5,,
Mn,2,245.953,0.0015,245.9539,0.0012,8i*,,,4,4,,
Mn,2,245.953,0.0015,245.9539,0.0008,8i*,,,4,3,,
Mn,2,245.956,0.0015,245.95715,0.00018,8,,,3,2,,
Mn,2,245.996,0.0015,245.99679,0.00024,2,,,1,2,,
Mn,6,,,246.01,,,4.3e-01,E,2,0,E2,
Mn,2,246.026,0.0015,246.0245,0.0004,5,,,2,2,,
Mn,2,246.059,0.0015,246.05804,0.00009,1,,,3,3,,
Mn,2,246.0694,0.0006,246.06946,0.00024,40,,,6,5,,
Mn,2,246.109,0.0015,246.1055,0.0006,5,,,7,6,,
Mn,2,246.131,0.0015,,,0,,,,,,
Mn,2,246.1525,0.0006,246.1534,0.0005,20,,,6,6,,
Mn,2,246.1853,0.0018,246.18518,0.00012,50D?,,,4,3,,
Mn,2,246.2125,0.0006,246.2125,0.0003,10,3.8e+07,D,4,5,,
Mn,2,246.2276,0.0006,,,8,,,,,,
Mn,2,246.2409,0.0006,246.2408,0.0003,20,1.6e+08,C,4,4,,
Mn,2,246.3277,0.0006,,,10,,,,,,
Mn,2,246.3923,0.0006,,,20,,,,,,
Mn,2,246.457,0.0015,246.4565,0.0010,10,,,0,1,,
Mn,2,246.474,0.0015,246.47493,0.00024,15,,,2,1,,
Mn,2,246.5075,0.0006,,,30,,,,,,
Mn,2,246.522,0.0015,,,2,,,,,,
Mn,2,246.541,0.0015,246.54195,0.00012,2,,,1,1,,
Mn,2,246.559,0.0015,246.55877,0.00018,2,,,2,2,,
Mn,2,246.5944,0.0006,,,10,,,,,,
Mn,2,246.602,0.0015,246.60108,0.00012,8,,,3,2,,
Mn,2,246.6214,0.0006,246.62136,0.00018,100,5.2e+07,D,5,4,,
Mn,2,246.6415,0.0006,246.64128,0.00012,80,4.6e+07,D,4,3,,
Mn,2,246.6723,0.0006,,,3,,,,,,
Mn,2,246.699,0.0015,246.69885,0.00018,5,,,4,3,,
Mn,2,246.7044,0.0006,,,15,,,,,,
Mn,2,246.7546,0.0006,,,5,,,,,,
Mn,2,246.7682,0.0006,246.7683,0.0003,5,3.4e+07,D,5,6,,
Mn,2,246.7757,0.0006,246.7755,0.0003,15,1.6e+08,C,5,5,,
Mn,2,246.784,0.0015,246.78417,0.00018,10,,,3,4,,
Mn,2,246.7978,0.0018,246.79721,0.00018,70*,,,3,2,,
Mn,2,246.7978,0.0018,246.79812,0.00024,70*,,,3,4,,
Mn,2,246.8241,0.0006,246.82440,0.00012,30,,,3,3,,
Mn,2,246.8409,0.0006,246.83953,0.00024,5,,,3,2,,
Mn,2,246.8786,0.0006,,,5,,,,,,
Mn,2,246.9292,0.0018,246.92907,0.00018,30D?,,,3,3,,
Mn,2,246.960,0.0015,246.96046,0.00018,1,,,3,4,,
Mn,2,247.001,0.002,247.00048,0.00024,15D?,,,2,3,,
Mn,2,247.033,0.0015,247.0328,0.0003,5,,,3,2,,
Mn,2,247.0849,0.0006,,,10,,,,,,
Mn,2,247.116,0.0015,247.1165,0.0003,3,,,4,5,,
Mn,2,247.125,0.0015,247.12330,0.00007,5,,,3,3,,
Mn,2,247.1979,0.0006,,,10,,,,,,
Mn,2,247.214,0.0015,247.2097,0.0003,1,,,5,5,,
Mn,2,247.2374,0.0006,247.23712,0.00018,25,,,4,4,,
Mn,2,247.2581,0.0006,,,5,,,,,,
Mn,2,247.2847,0.0006,247.2850,0.0004,60,3.4e+07,D,6,7,,
Mn,2,247.306,0.0015,247.30617,0.00007,2,,,2,3,,
Mn,2,247.3556,0.0006,247.3555,0.0003,30,1.8e+08,C,6,6,,
Mn,2,247.3625,0.0006,247.3627,0.0003,5,,,6,5,,
Mn,2,247.3691,0.0006,247.3694,0.0004,10,2.1e+07,D,6,7,,
Mn,2,247.4890,0.0006,247.48955,0.00025,30,,,1,1,,
Mn,2,247.4967,0.0006,247.4968,0.0003,50,,,6,5,,
Mn,2,247.5095,0.0006,,,10,,,,,,
Mn,2,247.5498,0.0006,247.54951,0.00018,30,,,5,5,,
Mn,2,247.5751,0.0006,,,8,,,,,,
Mn,2,247.602,0.0015,247.60178,0.00018,15,,,4,5,,
Mn,2,247.683,0.0015,247.68267,0.00025,5,,,2,2,,
Mn,2,247.704,0.0015,247.70302,0.00025,1,,,3,2,,
Mn,2,247.7185,0.0006,,,15,,,,,,
Mn,5,,,247.768,,,1.3e-02,D,5/2,5/2,M1,
Mn,2,247.795,0.0015,247.79538,0.00025,1,,,5,4,,
Mn,2,247.8284,0.0006,247.82860,0.00018,15,,,4,4,,
Mn,2,247.841,0.0015,247.8408,0.0003,20,,,6,5,,
Mn,2,247.848,0.0015,247.84755,0.00018,18,,,3,4,,
Mn,2,247.8985,0.0006,247.89813,0.00018,20,7.5e+05,D+,4,4,,
Mn,2,247.905,0.0015,,,18,,,,,,
Mn,2,247.9204,0.0006,247.9212,0.0004,2,,,7,6,,
Mn,2,247.9284,0.0006,247.92851,0.00018,20,5.2e+05,D+,3,4,,
Mn,2,247.9354,0.0006,247.9351,0.0004,20,2.3e+08,C,7,7,,
Mn,2,248.070,0.0015,248.0703,0.0003,10,,,6,5,,
Mn,2,248.0963,0.0006,248.09671,0.00018,50,1.4e+06,D+,5,4,,
Mn,24,,,252.3,0.8,,,,1,2,,
Mn,2,248.124,0.0015,248.12283,0.00025,8,,,3,3,,
Mn,2,248.1708,0.0018,248.17084,0.00025,20*,,,5,4,,
Mn,2,248.1708,0.0018,248.17271,0.00018,20*,,,4,4,,
Mn,2,248.182,0.0015,248.18291,0.00025,10,,,3,3,,
Mn,2,248.204,0.0015,248.20315,0.00018,8,,,3,4,,
Mn,2,248.217,0.0015,248.21810,0.00018,50,,,5,5,,
Mn,2,248.241,0.0015,248.24047,0.00025,2,,,2,1,,
Mn,2,248.2604,0.0006,,,3,,,,,,
Mn,2,248.2939,0.0006,248.29418,0.00019,50,,,4,5,,
Mn,2,248.3381,0.0006,248.33762,0.00025,40,,,1,2,,
Mn,2,248.3541,0.0015,,,0,,,,,,
Mn,2,248.420,0.002,248.4179,0.0003,3h,D*,,,5,5,,
Mn,2,248.420,0.002,248.4204,0.0004,3h,D*,,,0,1,,
Mn,2,248.449,0.0015,248.44869,0.00019,5,,,3,3,,
Mn,2,248.4545,0.0006,248.45497,0.00025,5,,,4,3,,
Mn,2,248.4735,0.0006,,,10,,,,,,
Mn,2,248.4808,0.0006,,,15,,,,,,
Mn,2,248.5052,0.0006,248.50499,0.00019,60,,,4,3,,
Mn,2,248.5343,0.0006,248.53551,0.00012,10,,,3,3,,
Mn,2,248.541,0.0015,248.54064,0.00019,10,,,2,3,,
Mn,2,248.6158,0.0006,248.61474,0.00025,100,5.3e+07,D,4,5,,
Mn,2,248.6868,0.0006,248.68533,0.00012,8,,,1,1,,
Mn,2,248.6991,0.0006,248.6986,0.0003,60,,,6,6,,
Mn,2,248.7089,0.0006,,,20,,,,,,
Mn,22,,,248.74,,,7.0e+02,C,1,2,M1,
Mn,2,248.812,0.0015,248.80958,0.00019,5,,,3,4,,
Mn,2,248.816,0.0015,248.81557,0.00019,40,,,3,2,,
Mn,2,248.821,0.0015,248.82071,0.00019,10,,,2,2,,
Mn,2,248.842,0.0015,248.8420,0.0003,10,6.e+07,D,3,4,,
Mn,2,248.8476,0.0006,248.84714,0.00019,50,,,5,6,,
Mn,2,248.9206,0.0006,,,10,,,,,,
Mn,2,249.0227,0.0006,249.02382,0.00025,15,,,4,3,,
Mn,2,249.0508,0.0006,,,20,,,,,,
Mn,2,249.0910,0.0006,249.09086,0.00025,70,2.7e+07,D,6,5,,
Mn,2,249.114,0.0015,249.11395,0.00019,10,,,2,3,,
Mn,2,249.1325,0.0006,,,12,,,,,,
Mn,2,249.1645,0.0015,,,0,,,,,,
Mn,2,249.2120,0.0006,249.21290,0.00025,15,,,3,2,,
Mn,2,249.2404,0.0006,249.2406,0.0003,10,,,2,2,,
Mn,2,249.258,0.0015,249.25841,0.00025,0,,,3,3,,
Mn,2,249.2716,0.0006,249.27122,0.00019,40,,,3,4,,
Mn,2,249.3716,0.0006,,,10,,,,,,
Mn,2,249.404,0.0015,249.40406,0.00019,10,,,2,3,,
Mn,2,249.4538,0.0006,249.45447,0.00019,20,,,5,4,,
Mn,5,,,249.524,,,3.7e-02,D,5/2,7/2,M1,
Mn,2,249.548,0.0015,249.54755,0.00019,5,,,3,3,,
Mn,2,249.573,0.0015,249.5734,0.0004,30,,,0,1,,
Mn,2,249.587,0.0015,249.5860,0.0003,20,,,3,2,,
Mn,2,249.6557,0.0006,,,5,,,,,,
Mn,2,249.6905,0.0018,249.6874,0.0003,40D?*,,,4,4,,
Mn,2,249.6905,0.0018,249.68848,0.00025,40D?*,,,2,2,,
Mn,2,249.708,0.002,249.71450,0.00019,15D?,,,2,2,,
Mn,2,249.7689,0.0006,249.7688,0.0006,20,,,4,3,,
Mn,2,249.7771,0.0006,,,2,,,,,,
Mn,2,249.9003,0.0006,249.90029,0.00025,500,7.e+07,D,6,5,,
Mn,2,249.921,0.002,249.91929,0.00025,30D?*,,,5,4,,
Mn,2,249.921,0.002,249.9232,0.0003,30D?*,,,3,4,,
Mn,2,249.973,0.0015,249.9726,0.0003,2,,,4,4,,
Mn,2,250.0064,0.0006,,,20,,,,,,
Mn,2,250.0418,0.0006,,,20,,,,,,
Mn,2,250.0487,0.0006,250.0480,0.0004,20,,,5,6,,
Mn,2,250.062,0.0015,250.06167,0.00019,20,,,5,5,,
Mn,2,250.241,0.0015,250.2417,0.0003,30,,,4,3,,
Mn,2,250.2520,0.0006,250.2519,0.0003,30,,,5,4,,
Mn,2,250.268,0.0015,250.2709,0.0003,1,,,1,2,,
Mn,5,,,250.333,,,1.1e-03,E,3/2,3/2,M1,
Mn,5,,,250.333,,,2.6e+00,E,3/2,3/2,E2,
Mn,2,250.3459,0.0006,,,40,,,,,,
Mn,2,250.4371,0.0006,250.43720,0.00019,20,,,4,4,,
Mn,2,250.4851,0.0006,250.48564,0.00019,10,,,3,4,,
Mn,2,250.508,0.0015,250.5093,0.0003,0,,,4,5,,
Mn,2,250.6469,0.0006,,,15,,,,,,
Mn,2,250.690,0.0015,250.6888,0.0003,5,,,4,5,,
Mn,2,250.7027,0.0018,250.7006,0.0004,20*,,,4,5,,
Mn,2,250.7027,0.0018,250.70328,0.00019,20*,,,4,3,,
Mn,5,,,250.727,,,1.5e-02,D,7/2,5/2,M1,
Mn,2,250.7598,0.0006,250.75956,0.00019,300,3.2e+07,C+,5,4,,
Mn,2,250.770,0.0015,250.7706,0.0003,20,,,5,6,,
Mn,2,250.7813,0.0006,250.7814,0.0005,50,7.e+07,D,4,4,,
Mn,2,250.8102,0.0006,,,10,,,,,,
Mn,2,250.8775,0.0006,250.87743,0.00019,50,,,5,5,,
Mn,2,250.8984,0.0006,,,30,,,,,,
Mn,2,250.9239,0.0006,,,5,,,,,,
Mn,2,250.9338,0.0006,,,5,,,,,,
Mn,2,250.937,0.0015,250.9372,0.0003,2,,,4,3,,
Mn,2,250.9618,0.0006,250.9616,0.0003,60,,,3,3,,
Mn,2,251.0460,0.0006,,,30,,,,,,
Mn,2,251.0494,0.0006,,,5,,,,,,
Mn,2,251.0655,0.0006,251.06533,0.00019,200,,,5,4,,
Mn,2,251.1340,0.0006,251.1331,0.0003,15,,,2,1,,
Mn,2,251.1855,0.0006,,,15,,,,,,
Mn,2,251.1905,0.0006,,,15,,,,,,
Mn,2,251.2673,0.0006,251.26727,0.00019,8,,,2,2,,
Mn,2,251.2932,0.0006,,,10,,,,,,
Mn,2,251.298,0.0015,,,0,,,,,,
Mn,5,,,251.358,,,1.6e+00,E,1/2,3/2,E2,
Mn,2,251.4200,0.0006,251.4200,0.0003,100,1.08e+08,C,6,6,,
Mn,2,251.435,0.0015,251.43592,0.00019,0,,,1,2,,
Mn,2,251.4503,0.0006,,,20,,,,,,
Mn,2,251.4567,0.0006,,,30,,,,,,
Mn,2,251.4950,0.0006,251.4948,0.0003,30,9.0e+05,C,4,4,,
Mn,2,251.5309,0.0006,,,20,,,,,,
Mn,2,251.5994,0.0006,,,1,,,,,,
Mn,2,251.613,0.002,251.6134,0.0003,40*,,,4,5,,
Mn,2,251.613,0.002,251.61393,0.00019,40*,,,2,2,,
Mn,2,251.634,0.0015,251.63306,0.00019,2,,,3,3,,
Mn,10,,,251.65,,,7.2e+00,D,2,0,E2,
Mn,2,251.6599,0.0006,251.66000,0.00019,200,8.7e+06,B+,5,4,,
Mn,2,251.6742,0.0006,251.6739,0.0003,300,1.0e+08,D,4,3,,
Mn,2,251.6875,0.0006,,,20,,,,,,
Mn,2,251.738,0.0015,251.73820,0.00019,60,1.90e+06,B,4,4,,
Mn,2,251.7509,0.0006,251.7511,0.0004,20,,,3,3,,
Mn,2,251.767,0.0015,251.76952,0.00019,20,1.0e+05,D,3,4,,
Mn,2,251.787,0.0015,251.78632,0.00019,20,,,3,3,,
Mn,2,251.803,0.0015,251.8024,0.0003,15,,,4,4,,
Mn,2,251.818,0.002,251.8178,0.0004,100*,2.3e+08,C,4,3,,
Mn,2,251.818,0.002,251.8184,0.0003,100*,,,2,2,,
Mn,2,251.818,0.002,251.81973,0.00019,100*,,,2,3,,
Mn,2,251.8317,0.0006,251.8311,0.0006,10,,,4,4,,
Mn,2,251.8503,0.0012,251.8499,0.0010,0,,,4,5,,
Mn,2,251.858,0.0015,251.8582,0.0013,0,,,4,3,,
Mn,2,251.8786,0.0006,251.8778,0.0003,30,,,4,3,,
Mn,5,,,251.881,,,1.3e-01,E,3/2,5/2,M1,
Mn,5,,,251.881,,,8.9e-01,E,3/2,5/2,E2,
Mn,2,251.895,0.0015,251.8988,0.0007,1,,,5,4,,
Mn,2,251.917,0.0015,251.9176,0.0010,15,,,5,5,,
Mn,2,251.926,0.0015,251.9268,0.0003,10,,,3,3,,
Mn,2,251.9312,0.0006,251.9309,0.0005,30,2.4e+08,D,2,1,,
Mn,2,251.955,0.0015,251.9550,0.0004,30,,,4,5,,
Mn,2,251.968,0.0015,251.96873,0.00019,15,,,3,2,,
Mn,2,252.0011,0.0006,,,10,,,,,,
Mn,2,252.0102,0.0006,252.00911,0.00019,80,1.1e+08,D,4,4,,
Mn,2,252.0252,0.0006,252.0250,0.0004,60,2.1e+08,D,3,2,,
Mn,2,252.0518,0.0006,252.0519,0.0004,100,1.0e+08,D,5,5,,
Mn,2,252.062,0.002,252.0614,0.0003,50*,9.e+07,D,3,3,,
Mn,2,252.062,0.002,252.0640,0.0005,50*,,,2,2,,
Mn,2,252.0958,0.0006,,,10,,,,,,
Mn,2,252.1081,0.0006,,,25,,,,,,
Mn,2,252.1665,0.0018,252.16473,0.00019,200*,,,2,2,,
Mn,2,252.1665,0.0018,252.16602,0.00013,200*,,,2,2,,
Mn,2,252.226,0.0015,252.2243,0.0003,30,,,4,5,,
Mn,2,252.2499,0.0018,252.24840,0.00019,50*,,,1,2,,
Mn,2,252.2499,0.0018,252.24936,0.00019,50*,,,3,4,,
Mn,2,252.263,0.002,252.2614,0.0003,20*,,,3,2,,
Mn,2,252.263,0.002,252.26280,0.00019,20*,,,2,3,,
Mn,2,252.273,0.002,252.2727,0.0003,25*,,,1,1,,
Mn,2,252.273,0.002,252.2728,0.0003,25*,,,5,6,,
Mn,2,252.285,0.0015,252.2850,0.0004,1,,,5,4,,
Mn,2,252.3013,0.0006,252.3008,0.0003,100,1.0e+08,D,4,4,,
Mn,2,252.3194,0.0006,252.3188,0.0003,80,,,6,6,,
Mn,2,252.398,0.0015,252.3979,0.0003,30,,,5,4,,
Mn,2,252.426,0.0015,252.4254,0.0003,2,,,2,2,,
Mn,2,252.451,0.0015,252.4519,0.0003,20,,,2,1,,
Mn,2,252.4713,0.0006,252.47076,0.00013,30,,,2,3,,
Mn,2,252.4788,0.0006,,,2,,,,,,
Mn,2,252.508,0.0015,252.5081,0.0003,5,,,4,4,,
Mn,5,,,252.525,,,8.5e-03,D,7/2,7/2,M1,
Mn,2,252.587,0.0015,252.58750,0.00013,2,,,2,2,,
Mn,2,252.6063,0.0006,252.6059,0.0003,20,,,3,4,,
Mn,2,252.6287,0.0006,,,20,,,,,,
Mn,2,252.707,0.002,252.7080,0.0004,20D,,,6,5,,
Mn,2,252.7406,0.0006,252.73995,0.00013,60,,,1,2,,
Mn,2,252.790,0.0015,252.7885,0.0003,5,,,4,3,,
Mn,2,252.8011,0.0006,252.8005,0.0003,100,1.3e+08,C,5,5,,
Mn,2,252.828,0.0015,252.82798,0.00013,10,,,3,3,,
Mn,2,252.9080,0.0006,252.9080,0.0003,40,,,1,0,,
Mn,5,,,252.918,,,6.7e-01,E,1/2,5/2,E2,
Mn,2,252.9317,0.0006,,,1,,,,,,
Mn,2,252.945,0.0015,252.94506,0.00013,5,,,3,2,,
Mn,2,252.9999,0.0006,,,20,,,,,,
Mn,2,253.0447,0.0006,,,15,,,,,,
Mn,2,253.0725,0.0006,253.0719,0.0003,200,,,0,1,,
Mn,2,253.1799,0.0006,253.1798,0.0003,200,,,1,0,,
Mn,2,253.1892,0.0006,253.18925,0.00019,100,,,1,1,,
Mn,2,253.2341,0.0006,253.2316,0.0003,20i*,,,3,4,,
Mn,2,253.2341,0.0006,253.2320,0.0008,20i*,,,4,,,
Mn,2,253.2781,0.0006,253.27771,0.00019,500,9.e+07,D,1,2,,
Mn,1,253.306,,,,75,,,,,,
Mn,2,253.3236,0.0006,253.32266,0.00019,30,,,1,1,,
Mn,2,253.3329,0.0006,253.33304,0.00019,500,1.1e+08,D,2,1,,
Mn,2,253.3462,0.0006,253.34614,0.00019,80,,,4,3,,
Mn,2,253.3610,0.0006,,,25,,,,,,
Mn,2,253.3817,0.0006,,,8,,,,,,
