element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,J_i,J_k,Type,
Cu,2,261.92104,0.00005,261.921044,0.000015,8000,,,2,2,,
Cu,2,262.06656,0.00005,262.066627,0.000011,56000,1.3e+06,E,2,3,,
Cu,1,262.2875,0.0021,262.2894,0.0021,5h,,,7/2,5/2,,
Cu,1,262.6678,0.0021,262.6669,0.0011,10h,,,1/2,3/2,,
Cu,1,262.7365,0.0021,262.7376,0.0015,20h,,,5/2,7/2,,
Cu,1,262.8860,0.0021,262.884,0.003,1h,,,3/2,1/2,,
Cu,1,263.0004,0.0021,262.9992,0.0016,20h,,,5/2,5/2,,
Cu,1,263.4933,0.0021,263.4934,0.0021,30h,,,5/2,3/2,,
Cu,2,263.66187,0.00006,263.661965,0.000016,2200,,,2,1,,
Cu,1,264.1550,0.0021,264.1547,0.0008,5h,,,3/2,5/2,,
Cu,1,264.3834,0.0021,264.3831,0.0015,1h,,,5/2,3/2,,
Cu,3,264.392,,,,200,,,,,,
Cu,1,264.5303,0.0021,264.5320,0.0021,20h,,,3/2,5/2,,
Cu,1,264.6194,0.0021,264.622,0.003,1h,,,7/2,5/2,,
Cu,2,264.86056,0.00007,264.86059,0.00004,3000,,,3,3,,
Cu,1,264.9840,0.0021,264.9826,0.0018,30h,,,3/2,3/2,,
Cu,1,265.1440,0.0021,265.138,0.006,1h,,,5/2,5/2,,
Cu,1,265.1693,0.0021,265.168,0.003,10h,,,3/2,1/2,,
Cu,1,265.2065,0.0021,265.2081,0.0018,2h,,,5/2,3/2,,
Cu,2,265.59644,0.00007,265.59642,0.00005,840,,,2,2,,
Cu,2,266.62906,0.00005,266.629047,0.000011,230000,2.0e+07,C+,3,2,,
Cu,1,266.659,0.006,266.655,0.004,2h,,,5/2,5/2,,
Cu,2,266.74229,0.00015,266.74250,0.00004,990,,,1,1,,
Cu,1,267.1204,0.0021,267.1197,0.0021,20h,,,5/2,7/2,,
Cu,2,267.60660,0.00006,267.606654,0.000015,3100,,,2,2,,
Cu,1,267.6428,0.0009,267.6436,0.0011,20,,,9/2,7/2,,
Cu,1,267.919,0.006,267.9190,0.0009,0,,,5/2,3/2,,
Cu,2,268.14966,0.00015,268.14957,0.00007,2100,,,2,2,,
Cu,2,268.27484,0.00008,268.275015,0.000010,440,9.e+05,E,1,2,,
Cu,1,268.768,0.006,268.764,0.004,1h,,,7/2,5/2,,
Cu,2,268.92993,0.00005,268.929932,0.000011,410000,5.9e+07,C+,3,3,,
Cu,2,269.24978,0.00015,269.24942,0.00004,3200,,,3,4,,
Cu,1,269.4080,0.0021,269.4058,0.0022,5h,,,7/2,7/2,,
Cu,3,269.638,,,,200,,,,,,
Cu,2,270.096242,0.000017,270.096252,0.000009,520000,1.02e+08,C+,2,2,,
Cu,1,270.265,0.006,270.2637,0.0022,10h*,,,9/2,7/2,,
Cu,1,270.265,0.006,270.265,0.003,10h*,,,1/2,3/2,,
Cu,2,270.318424,0.000013,270.318448,0.000008,540000,1.17e+08,C+,1,1,,
Cu,1,270.409,0.006,270.4102,0.0022,1h,,,5/2,7/2,,
Cu,2,270.45194,0.00023,270.45157,0.00016,1100,,,1,1,,
Cu,1,270.518,0.006,270.5164,0.0018,2h,,,3/2,3/2,,
Cu,1,270.750,0.006,270.7495,0.0012,0h,,,5/2,5/2,,
Cu,2,270.82695,0.00008,270.82695,0.00003,7200,,,1,1,,
Cu,2,270.97592,0.00006,270.97597,0.00003,1600,,,1,2,,
Cu,2,271.02454,0.00016,271.02434,0.00006,2700,,,2,2,,
Cu,2,271.06069,0.00016,271.06071,0.00007,700,,,0,1,,
Cu,2,271.15767,0.00023,271.15711,0.00013,350,,,2,3,,
Cu,2,271.18649,0.00006,271.18639,0.00003,18000,,,1,2,,
Cu,2,271.35078,0.00005,271.350740,0.000011,400000,8.9e+07,C+,2,2,,
Cu,1,271.400,0.006,271.397,0.003,2h,,,3/2,5/2,,
Cu,1,271.454,0.006,271.457,0.004,2h,,,5/2,7/2,,
Cu,1,271.535,0.006,271.5362,0.0022,5h,,,3/2,3/2,,
Cu,2,271.54038,0.00006,271.54039,0.00006,10000,,,1,0,,
Cu,1,271.5543,0.0021,271.5538,0.0013,20h,,,3/2,5/2,,
Cu,2,271.87770,0.00003,271.877770,0.000014,440000,8.0e+07,C+,1,2,,
Cu,1,271.8847,0.0021,271.8828,0.0022,2h,,,3/2,3/2,,
Cu,1,271.9097,0.0021,271.9108,0.0012,15h,,,7/2,7/2,,
Cu,1,272.0199,0.0021,272.0223,0.0022,15h,,,3/2,5/2,,
Cu,1,272.062,0.006,272.0607,0.0022,2h,,,7/2,7/2,,
Cu,2,272.16764,0.00002,272.167628,0.000009,300000,3.9e+07,C+,2,1,,
Cu,1,272.175,0.006,272.175,0.006,1h,,,5/2,3/2,,
Cu,1,272.2702,0.0021,272.2705,0.0016,5h,,,3/2,3/2,,
Cu,1,272.3953,0.0009,272.3954,0.0007,30,,,7/2,9/2,,
Cu,2,272.76947,0.00006,272.76948,0.00005,620,,,1,1,,
Cu,2,272.8204,0.0007,272.82019,0.00016,310,,,0,1,,
Cu,2,273.19477,0.00006,273.194820,0.000016,6300,,,2,2,,
Cu,1,273.4858,0.0009,273.4858,0.0004,10,,,5/2,7/2,,
Cu,2,273.73415,0.00006,273.734194,0.000010,48000,1.9e+06,D,2,3,,
Cu,1,273.7608,0.0021,273.7603,0.0010,2h,,,5/2,5/2,,
Cu,2,273.97662,0.00006,273.976664,0.000014,86000,4.0e+06,D,1,1,,
Cu,1,274.435,0.006,274.4331,0.0023,1h,,,5/2,5/2,,
Cu,2,274.52710,0.00006,274.527056,0.000010,140000,1.40e+07,C+,3,2,,
Cu,1,274.5452,0.0021,274.5464,0.0017,20h,,,7/2,7/2,,
Cu,1,274.6713,0.0021,274.6711,0.0009,20h,,,5/2,5/2,,
Cu,1,274.860,0.006,274.866,0.007,1h,,,5/2,3/2,,
Cu,1,274.939,0.006,274.954,0.015,1h,,,3/2,5/2,,
Cu,1,274.9734,0.0021,274.9733,0.0008,2h,,,5/2,7/2,,
Cu,1,275.0786,0.0021,275.0791,0.0009,5h,,,5/2,5/2,,
Cu,1,275.129,0.006,275.127,0.003,10h,,,5/2,7/2,,
Cu,3,275.133,,,,20,,,,,,
Cu,1,275.1810,0.0021,275.1788,0.0023,10h,,,7/2,5/2,,
Cu,1,275.569,0.006,275.566,0.003,5h,,,5/2,3/2,,
Cu,2,275.73283,0.00007,275.73290,0.00004,770,,,1,2,,
Cu,1,275.8221,0.0017,275.8201,0.0023,1,,,5/2,3/2,,
Cu,2,275.96070,0.00008,275.96065,0.00007,760,,,1,1,,
Cu,1,276.025,0.006,276.022,0.003,2h,,,3/2,3/2,,
Cu,2,276.2481,0.0020,276.24581,0.00004,1000*,,,3,4,,
Cu,2,276.2481,0.0020,276.25072,0.00005,1000*,,,3,3,,
Cu,1,276.258,0.006,276.256,0.003,1h*,,,5/2,7/2,,
Cu,1,276.258,0.006,276.271,0.015,1h*,,,7/2,9/2,,
Cu,1,276.309,0.006,276.311,0.006,1h*,,,7/2,7/2,,
Cu,1,276.309,0.006,276.313,0.005,1h*,,,5/2,3/2,,
Cu,1,276.3809,0.0021,276.3804,0.0011,15h,,,9/2,9/2,,
Cu,1,276.4762,0.0021,276.4749,0.0016,5h,,,9/2,7/2,,
Cu,1,276.5300,0.0017,276.5317,0.0018,1,,,5/2,5/2,,
Cu,1,276.6371,0.0021,276.63669,0.00023,2500r*,,,3/2,1/2,,
Cu,1,276.6371,0.0021,276.6391,0.0023,2500r*,9.6e+06,C+,3/2,3/2,,
Cu,1,276.8878,0.0021,276.8879,0.0023,125h,,,9/2,11/2,,
Cu,2,276.96690,0.00006,276.966882,0.000009,310000,6.7e+07,C+,3,3,,
Cu,1,277.370,0.006,277.370,0.004,1h,,,3/2,3/2,,
Cu,1,277.45,0.03,277.465,0.018,4h,,,3/2,5/2,,
Cu,1,278.0828,0.0017,278.079,0.004,1,,,3/2,1/2,,
Cu,1,278.2592,0.0021,278.2599,0.0013,20h,,,7/2,9/2,,
Cu,1,278.3551,0.0021,278.3557,0.0011,20h,,,7/2,7/2,,
Cu,1,278.6496,0.0021,278.6493,0.0009,10h,,,7/2,5/2,,
Cu,2,278.82614,0.00007,278.82619,0.00003,5700,,,5,5,,
Cu,2,278.92226,0.00017,278.92218,0.00012,210,,,3,2,,
Cu,2,279.17945,0.00006,279.17947,0.00004,54000,,,5,6,,
Cu,1,279.1951,0.0021,279.1945,0.0011,5h,,,7/2,7/2,,
Cu,2,279.2224,0.0011,279.22125,0.00003,420*,,,5,5,,
Cu,2,279.2224,0.0011,279.22312,0.00004,420*,,,2,3,,
Cu,1,279.3485,0.0021,279.351,0.003,2h,,,3/2,1/2,,
Cu,2,279.36079,0.00007,279.36091,0.00003,620,,,2,1,,
Cu,2,279.52979,0.00006,279.52980,0.00003,8000,,,2,3,,
Cu,2,279.56571,0.00007,279.56567,0.00003,4600,,,4,4,,
Cu,2,279.58729,0.00011,279.58732,0.00003,610,,,4,4,,
Cu,1,279.6045,0.0021,279.607,0.003,1h,,,7/2,5/2,,
Cu,2,279.62625,0.00007,279.62624,0.00005,820,,,3,3,,
Cu,2,279.72549,0.00006,279.72557,0.00003,7500,,,1,2,,
Cu,2,279.74336,0.00006,279.74337,0.00003,8300,,,2,2,,
Cu,2,279.75493,0.00012,279.75494,0.00005,410,,,2,1,,
Cu,2,279.88296,0.00017,279.88296,0.00017,200,,,4,3,,
Cu,2,279.95280,0.00006,279.95291,0.00003,35000,,,4,5,,
Cu,2,279.96805,0.00006,279.96812,0.00004,10000,,,3,4,,
Cu,2,280.10500,0.00006,280.105008,0.000016,1000,,,2,3,,
Cu,2,280.13182,0.00024,280.13220,0.00017,400,,,2,3,,
Cu,1,280.2556,0.0021,280.2568,0.0024,10h,,,7/2,9/2,,
Cu,2,280.32711,0.00017,280.32706,0.00006,390,,,1,0,,
Cu,1,280.3686,0.0021,280.3691,0.0010,10h,,,3/2,5/2,,
Cu,2,280.41888,0.00017,280.41896,0.00012,200,,,2,2,,
Cu,1,280.571,0.006,280.572,0.003,5h,,,3/2,3/2,,
Cu,2,280.71550,0.00008,280.71556,0.00005,770,,,4,4,,
Cu,1,280.978,0.006,280.982,0.006,1h,,,7/2,5/2,,
Cu,2,281.03655,0.00017,281.03657,0.00004,190,,,4,4,,
Cu,2,281.08038,0.00006,281.08039,0.00004,14000,,,4,5,,
Cu,1,281.274,0.006,281.272,0.006,2h*,,,7/2,9/2,,
Cu,1,281.274,0.006,281.277,0.003,2h*,,,5/2,5/2,,
Cu,3,281.294,,,,100,,,,,,
Cu,1,281.3558,0.0021,281.3559,0.0013,2h,,,5/2,3/2,,
Cu,2,281.36315,0.00007,281.363100,0.000016,2900,,,2,1,,
Cu,1,281.571,0.006,281.566,0.005,1h,,,5/2,7/2,,
Cu,2,281.61978,0.00009,281.61982,0.00005,3700,,,1,2,,
Cu,2,281.70843,0.00007,281.708465,0.000018,370,,,2,2,,
Cu,1,281.747,0.006,281.742,0.006,1h,,,3/2,5/2,,
Cu,1,281.868,0.006,281.8664,0.0016,4h,,,5/2,5/2,,
Cu,1,282.123,0.006,282.128,0.005,1h,,,3/2,3/2,,
Cu,1,282.286,0.006,282.282,0.005,0h,,,1/2,1/2,,
Cu,1,282.4370,0.0021,282.4368,0.0003,1250r,7.8e+06,C+,5/2,5/2,,
Cu,2,282.86968,0.00007,282.86970,0.00003,3500,,,3,4,,
Cu,2,282.89184,0.00012,282.89187,0.00003,3500,,,3,4,,
Cu,1,282.942,0.006,282.9410,0.0015,5h,,,3/2,5/2,,
Cu,1,282.988,0.006,282.985,0.003,1h*,,,5/2,5/2,,
Cu,1,282.988,0.006,282.993,0.005,1h*,,,3/2,3/2,,
Cu,2,283.02314,0.00008,283.02323,0.00003,6100,,,3,3,,
Cu,2,283.24214,0.00007,283.24217,0.00003,3400,,,3,2,,
Cu,1,283.249,0.006,283.2477,0.0018,5h,,,5/2,5/2,,
Cu,2,283.3053,0.0002,283.30250,0.00005,170?,,,3,2,,
Cu,1,283.430,0.006,283.426,0.005,2h,,,3/2,1/2,,
Cu,2,283.49699,0.00017,283.49704,0.00005,510,,,2,2,,
Cu,2,283.62898,0.00008,283.62911,0.00005,4600,,,2,3,,
Cu,2,283.66971,0.00017,283.67201,0.00006,840?,,,2,2,,
Cu,1,283.734,0.006,283.729,0.006,1h,,,5/2,3/2,,
Cu,2,283.73682,0.00006,283.736814,0.000010,150000,2.3e+07,C+,1,2,,
Cu,2,284.04918,0.00006,284.049162,0.000017,5800,,,2,2,,
Cu,1,284.092,0.006,284.093,0.003,10h,,,3/2,5/2,,
Cu,1,284.4160,0.0009,284.4155,0.0006,15,,,3/2,3/2,,
Cu,1,284.4842,0.0021,284.4848,0.0013,10h,,,3/2,3/2,,
Cu,1,284.6478,0.0009,284.6492,0.0015,15,,,1/2,1/2,,
Cu,2,284.68683,0.00007,284.68693,0.00005,4300,,,3,3,,
Cu,2,284.84999,0.00006,284.85005,0.00003,11000,,,3,4,,
Cu,2,284.87252,0.00006,284.87252,0.00003,9100,,,3,4,,
Cu,2,284.99526,0.00010,284.99500,0.00003,160,,,3,2,,
Cu,1,285.1743,0.0021,285.1723,0.0019,15h,,,3/2,5/2,,
Cu,2,285.18949,0.00008,285.18944,0.00005,4700,,,2,3,,
Cu,2,285.20764,0.00007,285.20764,0.00003,12000,,,4,5,,
Cu,2,285.21785,0.00011,285.21793,0.00003,6300,,,4,4,,
Cu,2,285.24042,0.00006,285.24046,0.00003,3900,,,4,4,,
Cu,2,285.37403,0.00007,285.37401,0.00003,630,,,4,3,,
Cu,2,285.49858,0.00007,285.49860,0.00003,2100,,,2,2,,
Cu,2,,,285.50785,0.00005,m,,,3,3,,
Cu,2,285.50930,0.00017,285.50937,0.00003,310,,,2,3,,
Cu,2,285.53206,0.00007,285.53215,0.00005,4700,,,3,4,,
Cu,2,285.62109,0.00007,285.62100,0.00004,310,,,4,5,,
Cu,1,285.6660,0.0021,285.6674,0.0013,2h,,,3/2,1/2,,
Cu,2,285.74418,0.00017,285.74425,0.00005,310,,,2,1,,
Cu,2,285.77484,0.00006,285.774808,0.000011,19000,5.e+05,E,2,2,,
Cu,1,285.8225,0.0021,285.8234,0.0014,50h,,,5/2,7/2,,
Cu,1,285.8734,0.0009,285.8732,0.0003,200,,,5/2,3/2,,
Cu,2,285.90051,0.00007,285.90054,0.00005,5300,,,2,3,,
Cu,2,285.99192,0.00007,285.99187,0.00004,2300,,,2,2,,
Cu,2,286.02493,0.00009,286.024866,0.000019,1100,,,1,2,,
Cu,1,286.207,0.006,286.2059,0.0016,5h,,,3/2,3/2,,
Cu,2,286.23233,0.00007,286.23233,0.00005,3000,,,3,3,,
Cu,2,286.62706,0.00017,286.62702,0.00005,740,,,2,3,,
Cu,1,286.7633,0.0021,286.7643,0.0014,1h,,,5/2,5/2,,
Cu,1,286.8470,0.0021,286.8463,0.0016,10h*,,,5/2,3/2,,
Cu,1,286.8470,0.0021,286.8464,0.0014,10h*,,,5/2,3/2,,
Cu,2,286.87914,0.00008,286.87906,0.00004,440,,,0,1,,
Cu,1,286.980,0.006,286.977,0.003,2h,,,7/2,5/2,,
Cu,2,287.29461,0.00007,287.29460,0.00005,580,,,0,1,,
Cu,1,287.4560,0.0021,287.4549,0.0020,20h,,,5/2,7/2,,
Cu,1,287.5240,0.0021,287.5249,0.0014,2h,,,5/2,3/2,,
Cu,2,287.53341,0.00007,287.53346,0.00005,570,,,2,3,,
Cu,1,287.567,0.006,287.570,0.004,10h,,,5/2,5/2,,
Cu,1,287.6025,0.0021,287.6005,0.0025,2h,,,5/2,5/2,,
Cu,1,287.7101,0.0017,287.7088,0.0016,5,,,7/2,7/2,,
Cu,2,287.76996,0.00006,287.769898,0.000016,170000,2.3e+07,C+,1,2,,
Cu,1,287.886,0.006,287.891,0.007,5h*,,,1/2,3/2,,
Cu,1,287.886,0.006,287.896,0.010,5h*,,,1/2,3/2,,
Cu,1,287.9743,0.0021,287.972,0.003,2h,,,5/2,3/2,,
Cu,2,288.07003,0.00007,288.069947,0.000017,2000,,,2,2,,
Cu,2,288.10216,0.00008,288.102191,0.000020,1000,,,1,1,,
Cu,1,288.2934,0.0009,288.29350,0.00025,1500,,,5/2,3/2,,
Cu,2,288.31886,0.00018,288.31886,0.00018,2800,,,2,1,,
Cu,2,288.41954,0.00006,288.419598,0.000011,41000,1.20e+07,C+,2,3,,
Cu,2,288.47560,0.00007,288.475571,0.000016,280,,,2,3,,
Cu,1,288.5408,0.0021,288.5402,0.0011,5h*,,,5/2,5/2,,
Cu,1,288.5408,0.0021,288.5418,0.0017,5h*,,,3/2,5/2,,
Cu,1,289.084,0.006,289.084,0.003,50h,,,5/2,7/2,,
Cu,1,289.164,0.006,289.161,0.003,30h,,,3/2,5/2,,
Cu,1,289.683,0.006,289.693,0.010,0h,,,3/2,5/2,,
Cu,2,289.72206,0.00007,289.721944,0.000017,1200,,,2,1,,
Cu,1,289.805,0.006,289.800,0.004,0h,,,1/2,3/2,,
Cu,1,289.963,0.006,289.970,0.008,1h,,,3/2,3/2,,
Cu,1,290.118,0.006,290.112,0.006,1h,,,3/2,3/2,,
Cu,1,290.446,0.006,290.449,0.003,0h,,,7/2,7/2,,
Cu,1,290.5662,0.0021,290.5674,0.0016,5h,,,7/2,7/2,,
Cu,2,290.79162,0.00008,290.79158,0.00003,1300,,,0,1,,
Cu,2,290.8863,0.0003,290.88746,0.00004,130,,,3,3,,
Cu,1,291.1215,0.0021,291.1209,0.0008,30h,,,7/2,9/2,,
Cu,2,291.24526,0.00018,291.24526,0.00018,250,,,1,0,,
Cu,1,291.2916,0.0017,291.2924,0.0009,2,,,1/2,3/2,,
Cu,2,291.77762,0.00009,291.777629,0.000020,620,,,1,1,,
Cu,1,292.0296,0.0021,292.0295,0.0010,10h,,,5/2,5/2,,
Cu,1,292.2830,0.0021,292.2823,0.0016,10h,,,1/2,3/2,,
Cu,1,292.3212,0.0021,292.3199,0.0018,20h,,,3/2,5/2,,
Cu,2,292.32569,0.00018,292.32586,0.00008,240,,,3,3,,
Cu,1,292.3704,0.0021,292.3710,0.0011,80h,,,5/2,7/2,,
Cu,1,292.4882,0.0021,292.491,0.003,10h,,,5/2,5/2,,
Cu,1,292.5439,0.0021,292.5444,0.0020,30h,,,5/2,7/2,,
Cu,1,292.6057,0.0009,292.6057,0.0006,10,,,1/2,1/2,,
Cu,2,292.62499,0.00007,292.62501,0.00004,240,,,2,3,,
Cu,2,292.72539,0.00007,292.72535,0.00005,2900,,,3,4,,
Cu,2,292.81916,0.00018,292.818542,0.000019,240,,,1,2,,
Cu,1,293.0416,0.0021,293.0417,0.0014,5h,,,5/2,3/2,,
Cu,1,293.1699,0.0021,293.1707,0.0015,10h,,,1/2,3/2,,
Cu,2,293.1789,0.0003,293.17851,0.00004,230,,,3,3,,
Cu,2,293.22253,0.00007,293.22254,0.00006,1200,,,4,4,,
Cu,1,293.3060,0.0009,293.3066,0.0008,20,,,5/2,7/2,,
Cu,2,293.3565,0.0006,293.35614,0.00006,230,,,4,4,,
Cu,2,293.69553,0.00007,293.69555,0.00007,2900,,,4,5,,
Cu,1,293.7766,0.0021,293.775,0.003,2h,,,3/2,3/2,,
Cu,1,293.8868,0.0021,293.8868,0.0004,15h,,,7/2,5/2,,
Cu,1,293.9453,0.0017,293.9460,0.0008,2,,,5/2,7/2,,
Cu,2,293.97041,0.00009,293.97036,0.00008,1100,,,2,3,,
Cu,2,294.12137,0.00018,294.12085,0.00006,1100,,,4,5,,
Cu,1,294.244,0.006,294.263,0.019,0h,,,5/2,5/2,,
Cu,2,294.2623,0.0005,294.26237,0.00018,230,,,1,2,,
Cu,1,294.523,0.006,294.517,0.008,3h*,,,5/2,5/2,,
Cu,1,294.523,0.006,294.5216,0.0021,3h*,,,5/2,5/2,,
Cu,2,294.5370,0.0008,294.53640,0.00003,6100,,,0,1,,
Cu,2,294.73037,0.00011,294.73037,0.00011,670,,,1,1,,
Cu,2,294.93463,0.00018,294.93453,0.00010,550,,,3,4,,
Cu,1,295.0407,0.0021,295.0406,0.0009,1h,,,5/2,5/2,,
Cu,1,295.121,0.006,295.126,0.005,5h,,,3/2,5/2,,
Cu,2,295.73211,0.00019,295.73242,0.00006,1100,,,3,4,,
Cu,2,295.93285,0.00019,295.93276,0.00005,740,,,3,3,,
Cu,1,296.1165,0.0021,296.1164,0.0003,2500r,3.76e+06,C+,5/2,7/2,,
Cu,2,296.8744,0.0003,296.87445,0.00004,200,,,3,4,,
Cu,1,296.980,0.006,296.982,0.003,0h,,,1/2,3/2,,
Cu,1,297.150,0.006,297.149,0.003,1h,,,5/2,7/2,,
Cu,2,297.36495,0.00007,297.36471,0.00003,1300,,,1,0,,
Cu,1,297.4675,0.0009,297.4676,0.0004,10,,,5/2,5/2,,
Cu,2,297.5271,0.0005,297.52681,0.00003,300,,,3,3,,
Cu,2,297.56294,0.00008,297.56286,0.00007,1200,,,3,2,,
Cu,2,297.70081,0.00019,297.70087,0.00016,1100,,,2,1,,
Cu,1,297.8295,0.0021,297.8293,0.0013,30h,,,7/2,9/2,,
Cu,3,297.887,,,,100,,,,,,
Cu,1,297.9380,0.0021,297.9390,0.0016,25h,,,7/2,7/2,,
Cu,2,298.17867,0.00012,298.17860,0.00004,1000,,,3,2,,
Cu,2,298.1945,0.0003,298.19449,0.00005,1400,,,3,4,,
Cu,1,298.2123,0.0021,298.2136,0.0020,3h,,,7/2,5/2,,
Cu,1,298.2765,0.0021,298.2754,0.0015,8h,,,7/2,5/2,,
Cu,1,298.3038,0.0021,298.3044,0.0011,3h,,,5/2,7/2,,
Cu,2,298.37677,0.00010,298.37658,0.00003,1100,,,1,1,,
Cu,1,298.4267,0.0021,298.429,0.003,5h,,,5/2,5/2,,
Cu,1,298.5926,0.0021,298.5924,0.0013,10h,,,5/2,3/2,,
Cu,2,298.63345,0.00008,298.63327,0.00003,5700,,,1,2,,
Cu,2,298.72351,0.00007,298.72353,0.00005,1400,,,4,3,,
Cu,1,298.9010,0.0021,298.9003,0.0013,2h,,,7/2,7/2,,
Cu,1,299.0002,0.0021,298.997,0.004,1h*,,,7/2,5/2,,
Cu,1,299.0002,0.0021,299.003,0.003,1h*,,,5/2,3/2,,
Cu,1,299.1780,0.0021,299.1779,0.0011,15h,,,3/2,5/2,,
Cu,2,299.26695,0.00019,299.26698,0.00007,460,,,2,2,,
Cu,2,299.3024,0.0005,299.3024,0.0005,460,,,2,2,,
Cu,2,299.32667,0.00008,299.32675,0.00004,920,,,2,1,,
Cu,1,299.413,0.006,299.409,0.005,5h*,,,3/2,3/2,,
Cu,1,299.413,0.006,299.416,0.003,5h*,,,3/2,5/2,,
Cu,2,299.68412,0.00019,299.68382,0.00006,720,,,3,4,,
Cu,1,299.7364,0.0009,299.7365,0.0003,2000,,,3/2,5/2,,
Cu,1,299.8384,0.0009,299.8387,0.0004,150,,,5/2,3/2,,
Cu,2,299.8893,0.0005,299.88956,0.00006,180,,,3,3,,
Cu,2,299.98710,0.00019,299.98701,0.00008,530,,,3,2,,
Cu,1,300.124,0.006,300.118,0.006,5h,,,7/2,9/2,,
Cu,1,300.1774,0.0021,300.1763,0.0015,2h,,,5/2,5/2,,
Cu,28,,,305.9,1.7,,,,1,1,,
Cu,1,300.2281,0.0021,300.2287,0.0016,10h,,,1/2,3/2,,
Cu,2,300.4058,0.0005,300.40555,0.00005,260,,,2,3,,
Cu,1,300.473,0.006,300.479,0.006,1h,,,3/2,1/2,,
Cu,17,300.76,,300.76+,,,3.30e+02,C,1/2,3/2,M1,
Cu,1,300.780,0.006,300.778,0.003,1h,,,3/2,5/2,,
Cu,1,300.812,0.006,300.809,0.003,5h*,,,5/2,7/2,,
Cu,1,300.812,0.006,300.8125,0.0012,5h*,,,3/2,5/2,,
Cu,2,301.05921,0.00019,301.05910,0.00004,1700,,,2,2,,
Cu,1,301.0838,0.0009,301.0835,0.0004,2000,,,5/2,5/2,,
Cu,1,301.2005,0.0009,301.2019,0.0015,250,,,3/2,5/2,,
Cu,2,301.22768,0.00019,301.22786,0.00005,170,,,3,3,,
Cu,1,301.2775,0.0021,301.2757,0.0022,1h,,,1/2,3/2,,
Cu,2,301.32896,0.00011,301.32888,0.00005,170,,,3,3,,
Cu,1,301.3510,0.0021,301.3525,0.0019,2h,,,3/2,5/2,,
Cu,2,301.45445,0.00008,301.454413,0.000018,6200,,,2,3,,
Cu,1,301.4848,0.0021,301.4837,0.0014,30h,,,7/2,5/2,,
Cu,1,301.624,0.006,301.6250,0.0014,0h,,,3/2,5/2,,
Cu,1,301.809,0.006,301.807,0.003,2h,,,3/2,3/2,,
Cu,1,302.1544,0.0021,302.1556,0.0016,300h,,,9/2,7/2,,
Cu,1,302.2608,0.0021,302.2606,0.0004,300h,,,5/2,7/2,,
Cu,2,302.41816,0.00019,302.41822,0.00019,230,,,2,3,,
Cu,1,,,302.490,0.009,m,,,1/2,3/2,,
Cu,1,302.4994,0.0021,302.4994,0.0004,100h,,,5/2,5/2,,
Cu,2,302.7388,0.0006,302.73945,0.00017,76,,,1,1,,
Cu,1,302.782,0.006,302.779,0.006,5h,,,1/2,3/2,,
Cu,1,302.960,0.006,302.9593,0.0006,2,,,5/2,7/2,,
Cu,1,303.0258,0.0021,303.0258,0.0006,10h,,,3/2,3/2,,
Cu,1,303.3480,0.0021,303.346,0.003,2h,,,7/2,7/2,,
Cu,1,303.4555,0.0021,303.458,0.003,3h,,,3/2,5/2,,
Cu,1,303.6101,0.0009,303.6096,0.0006,2500,,,3/2,3/2,,
Cu,2,303.76082,0.00020,303.76081,0.00019,140,,,2,2,,
Cu,2,303.7801,0.0003,303.78031,0.00006,710,,,2,2,,
Cu,1,303.9488,0.0021,303.9490,0.0009,10h,,,7/2,9/2,,
Cu,1,304.0467,0.0021,304.043,0.004,1h,,,3/2,5/2,,
Cu,1,304.162,0.006,304.1620,0.0007,0h,,,3/2,5/2,,
Cu,2,304.16787,0.00008,304.16786,0.00005,4500,,,2,3,,
Cu,2,304.28556,0.00008,304.28551,0.00005,340,,,1,2,,
Cu,1,304.4028,0.0021,304.4035,0.0011,20h,,,7/2,7/2,,
Cu,1,304.5025,0.0021,304.506,0.004,1h,,,3/2,3/2,,
Cu,1,304.7795,0.0021,304.7805,0.0011,1h,,,3/2,3/2,,
Cu,2,304.92831,0.00010,304.92836,0.00008,130,,,2,2,,
Cu,1,305.1901,0.0021,305.1900,0.0017,2h,,,1/2,3/2,,
Cu,2,305.19472,0.00020,305.19509,0.00007,130,,,3,2,,
Cu,2,305.21596,0.00020,305.21580,0.00003,130,,,2,3,,
Cu,1,305.2554,0.0021,305.253,0.003,15h,,,5/2,5/2,,
Cu,1,305.338,0.006,305.3382,0.0015,10h,,,3/2,3/2,,
Cu,2,305.35737,0.00015,305.35735,0.00006,190,,,1,1,,
Cu,2,305.56134,0.00008,305.561251,0.000018,500,,,2,3,,
Cu,2,305.68491,0.00009,305.68484,0.00003,310,,,2,3,,
Cu,1,305.736,0.006,305.7349,0.0023,8h,,,3/2,3/2,,
Cu,2,305.98637,0.00009,305.98632,0.00005,420,,,3,4,,
Cu,1,306.084,0.006,306.079,0.005,2h,,,5/2,7/2,,
Cu,2,306.22814,0.00008,306.22814,0.00005,590,,,2,1,,
Cu,1,306.3411,0.0009,306.3410,0.0003,2500,1.55e+06,C+,3/2,3/2,,
Cu,1,306.6011,0.0021,306.6022,0.0016,3h,,,5/2,3/2,,
Cu,2,306.66018,0.00012,306.65985,0.00003,400,,,3,3,,
Cu,1,306.8906,0.0009,306.8900,0.0007,15,,,3/2,1/2,,
