element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,J_i,J_k,Type,
Fe,2,245.7187,0.0003,245.718550,0.000011,1400,5.1e+06,D+,3/2,3/2,,
Fe,2,245.7231,0.0005,245.722062,0.000012,200d?,3.5e+06,D,3/2,3/2,,
Fe,2,245.733958,0.000016,245.733950,0.000011,7000,8.9e+07,C+,11/2,11/2,,
Fe,2,245.75505,0.00004,245.755097,0.000018,7000,3.3e+06,D,3/2,3/2,,
Fe,2,245.757918,0.000011,245.758018,0.000011,60000,1.11e+08,C+,5/2,7/2,,
Fe,1,245.7589,0.0004,245.759275,0.000025,15bl,,,4,4,,
Fe,1,245.75966,0.00002,245.759680,0.000009,11000,4.81e+07,B,5,5,,
Fe,2,245.7791,0.0005,245.779252,0.000018,900,9.e+06,D+,1/2,3/2,,
Fe,2,245.81498,0.00008,245.814983,0.000012,1400,,,7/2,7/2,,
Fe,1,245.8200,0.0003,245.819934,0.000014,(0)?,,,2,1,,
Fe,2,245.8256,0.0005,245.825641,0.000018,1200d?,,,3/2,3/2,,
Fe,2,245.83587,0.00005,245.835894,0.000011,1400,2.1e+07,D+,11/2,11/2,,
Fe,1,245.85686,0.00002,245.856790,0.000009,288,1.07e+06,C,5,4,,
Fe,2,245.878354,0.000012,245.878349,0.000012,230000,2.31e+08,B+,9/2,11/2,,
Fe,2,245.897276,0.000012,245.897303,0.000018,60000bl(Fe II)*,2.5e+08,C+,5/2,3/2,,
Fe,2,245.897276,0.000012,245.897341,0.000011,60000bl(Fe II)*,5.8e+06,D+,11/2,9/2,,
Fe,2,245.90538,0.00006,245.905422,0.000012,1400,7.3e+06,D+,1/2,3/2,,
Fe,2,245.91133,0.00004,245.911335,0.000012,9000,5.9e+06,D+,11/2,9/2,,
Fe,2,245.9179,0.0005,245.918066,0.000011,600bl(Fe II)*,,,5/2,5/2,,
Fe,2,245.9179,0.0005,245.918066,0.000015,600bl(Fe II)*,,,7/2,9/2,,
Fe,2,245.92803,0.00005,245.928063,0.000011,6000,1.6e+07,D+,7/2,5/2,,
Fe,2,245.9331,0.0005,245.932895,0.000012,1100,,,11/2,9/2,,
Fe,2,245.9893,0.0005,245.989325,0.000013,500?,,,5/2,7/2,,
Fe,2,246.00197,0.00020,246.001806,0.000014,1900,9.e+05,D,5/2,7/2,,
Fe,1,246.0075,0.0003,246.007624,0.000014,0,,,4,5,,
Fe,2,246.01543,0.00002,246.015419,0.000011,19000,6.7e+07,D+,3/2,5/2,,
Fe,1,246.02592,0.00009,246.025963,0.000009,33,,,3,4,,
Fe,1,246.03006,0.00005,246.029948,0.000019,16,,,5,5,,
Fe,2,246.044008,0.000012,246.044008,0.000011,250000,5.39e+08,C+,9/2,11/2,,
Fe,2,246.04798,0.00014,246.047909,0.000011,800,6.2e+06,D+,7/2,9/2,,
Fe,2,246.04955,0.00012,246.049811,0.000012,400,,,1/2,3/2,,
Fe,2,246.05116,0.00011,246.051276,0.000018,400,,,9/2,11/2,,
Fe,2,246.06503,0.00006,246.06504,0.00004,6000,1.3e+08,D+,3/2,1/2,,
Fe,2,246.0908,0.0005,246.090613,0.000012,400d?,,,9/2,7/2,,
Fe,1,246.10598,0.00005,246.10594,0.00006,83,,,2,2,,
Fe,2,246.128325,0.000012,246.128326,0.000011,180000,2.34e+08,B+,5/2,7/2,,
Fe,2,246.166996,0.000020,246.166967,0.000012,18000,9.e+06,D+,7/2,7/2,,
Fe,2,246.186072,0.000012,246.186075,0.000011,220000,2.43e+08,B+,7/2,9/2,,
Fe,1,246.21808,0.00002,246.218086,0.000009,1580,1.10e+07,C+,3,2,,
Fe,2,246.231828,0.000016,246.231822,0.000011,27000,9.1e+07,C+,5/2,5/2,,
Fe,2,246.24299,0.00008,246.243050,0.000013,1000,1.1e+07,D+,1/2,3/2,,
Fe,1,246.26471,0.00002,246.264707,0.000006,9300,5.85e+07,C+,4,4,,
Fe,2,246.27474,0.00007,246.274602,0.000012,2800,3.4e+06,D+,7/2,7/2,,
Fe,3,246.2978,0.0013,246.2987,0.0004,590,1.7e+06,D,4,3,,
Fe,2,246.3104,0.0005,246.310545,0.000011,200d?,,,7/2,7/2,,
Fe,2,246.3260,0.0005,246.325694,0.000012,700,,,7/2,5/2,,
Fe,2,246.328118,0.000012,246.328100,0.000011,70000,7.1e+07,C+,11/2,9/2,,
Fe,1,246.33965,0.00015,246.339741,0.000014,31,,,3,2,,
Fe,2,246.34923,0.00017,246.349100,0.000011,1800,7.e+05,D,5/2,7/2,,
Fe,2,246.3664,0.0005,246.367122,0.000011,210,,,3/2,5/2,,
Fe,2,246.37170,0.00003,246.371652,0.000014,1800,4.0e+06,D+,9/2,9/2,,
Fe,1,246.37303,0.00002,246.373043,0.000009,1290,1.64e+07,B,3,2,,
Fe,2,246.39027,0.00002,246.390275,0.000011,17000,6.8e+07,C+,5/2,5/2,,
Fe,2,246.400952,0.000012,246.400948,0.000011,90000,1.32e+08,C+,9/2,7/2,,
Fe,2,246.42213,0.00018,246.422292,0.000011,700,9.e+06,D+,5/2,7/2,,
Fe,2,246.4316,0.0002,246.431702,0.000011,500,8.e+05,D,9/2,11/2,,
Fe,3,246.450,0.003,246.4487,0.0006,75,1.63e+01,B+,3,2,E2,
Fe,2,246.45287,0.00010,246.452912,0.000013,600,6.e+06,D,3/2,1/2,,
Fe,2,246.45583,0.00005,246.455817,0.000013,7000,8.e+07,D+,1/2,1/2,,
Fe,2,246.4688,0.0005,246.469307,0.000012,150d?,,,7/2,7/2,,
Fe,2,246.490515,0.000012,246.490512,0.000012,80000,2.22e+08,C+,5/2,3/2,,
Fe,2,246.49423,0.00012,246.494219,0.000018,210,,,11/2,9/2,,
Fe,1,246.51491,0.00002,246.514911,0.000009,6900,4.35e+07,B,4,4,,
Fe,2,246.519994,0.000012,246.519992,0.000011,90000,1.34e+08,C+,1/2,3/2,,
Fe,1,246.5392,0.0003,246.538993,0.000019,0,,,2,3,,
Fe,2,246.5497,0.0005,246.550620,0.000012,1600,,,11/2,11/2,,
Fe,2,246.5638,0.0005,246.562807,0.000012,160,4.9e+06,D+,3/2,5/2,,
Fe,2,246.57298,0.00008,246.573237,0.000012,1200,4.9e+06,D+,5/2,3/2,,
Fe,2,246.58446,0.00018,246.584380,0.000011,500,,,7/2,5/2,,
Fe,2,246.587712,0.000015,246.587725,0.000012,7000,5.5e+07,C+,9/2,9/2,,
Fe,2,246.591333,0.000012,246.591339,0.000011,90000,1.62e+08,C+,7/2,5/2,,
Fe,2,246.62374,0.00014,246.623698,0.000011,700,1.1e+06,D,11/2,9/2,,
Fe,1,246.62821,0.00009,246.62833,0.00008,32,,,4,3,,
Fe,2,246.649779,0.000015,246.649743,0.000012,32000,2.4e+08,C+,1/2,3/2,,
Fe,2,246.667106,0.000012,246.667095,0.000011,100000,2.6e+08,C+,3/2,1/2,,
Fe,1,246.66965,0.00005,246.66993,0.00024,204,,,5,4,,
Fe,2,246.676678,0.000014,246.676682,0.000018,29000,1.97e+08,C+,5/2,5/2,,
Fe,2,246.681913,0.000012,246.681900,0.000011,140000,1.77e+08,C+,5/2,3/2,,
Fe,1,246.6897,0.0003,246.690020,0.000009,1,,,5,4,,
Fe,2,246.69849,0.00007,246.698489,0.000011,1100,2.6e+07,D+,7/2,7/2,,
Fe,2,246.7031,0.0005,246.702643,0.000011,280d?,,,1/2,3/2,,
Fe,2,246.71184,0.00008,246.711865,0.000012,1300,1.3e+07,D+,7/2,9/2,,
Fe,2,246.73629,0.00011,246.736461,0.000012,310,,,5/2,7/2,,
Fe,1,246.75687,0.00019,246.75679,0.00007,76bl*,,,4,3,,
Fe,1,246.75687,0.00019,246.75683,0.00006,76bl*,,,1,2,,
Fe,1,246.77334,0.00002,246.773221,0.000009,1320,,,3,2,,
Fe,2,246.77430,0.00002,246.774117,0.000012,14000,1.7e+08,D+,3/2,1/2,,
Fe,2,246.81926,0.00011,246.819043,0.000018,2700bl(Ne),5.4e+06,D+,9/2,11/2,,
Fe,2,246.82567,0.00009,246.825546,0.000013,4000,2.6e+06,D,5/2,3/2,,
Fe,1,246.829592,0.000010,,,690,,,,,,
Fe,2,246.829592,0.000019,246.829792,0.000011,21000,1.0e+07,D+,9/2,9/2,,
Fe,2,246.8564,0.0005,246.855326,0.000012,1500,7.e+05,D,11/2,13/2,,
Fe,2,246.8700,0.0005,246.870322,0.000013,120d?,,,7/2,7/2,,
Fe,1,246.88797,0.00002,246.887968,0.000009,7100,2.40e+07,B+,5,5,,
Fe,1,246.9008,0.0003,246.900523,0.000014,5d,,,2,3,,
Fe,2,246.9024,0.0007,246.902591,0.000012,1400,,,9/2,7/2,,
Fe,3,246.9126,0.0013,246.9136,0.0003,560,,,2,2,,
Fe,2,246.93715,0.00008,246.937046,0.000011,5000,2.2e+06,C+,9/2,7/2,,
Fe,2,246.94846,0.00005,246.948319,0.000012,1700,8.e+06,D+,1/2,3/2,,
Fe,2,246.951439,0.000012,246.951448,0.000012,90000,2.58e+08,B+,7/2,5/2,,
Fe,1,246.96677,0.00009,246.966671,0.000009,37,,,3,2,,
Fe,2,246.97152,0.00003,246.971512,0.000010,10000,2.7e+07,D+,7/2,7/2,,
Fe,2,246.9789,0.0005,246.977868,0.000013,130d?,,,9/2,7/2,,
Fe,2,246.98315,0.00004,246.983146,0.000018,9000,6.4e+07,D+,3/2,5/2,,
Fe,2,246.99161,0.00007,246.991571,0.000012,3200,,,5/2,7/2,,
Fe,1,246.99389,0.00009,246.993911,0.000019,34,,,5,4,,
Fe,2,247.040878,0.000014,247.040882,0.000012,33000,6.0e+07,D+,5/2,5/2,,
Fe,2,247.0495,0.0005,247.048519,0.000011,150d,bl(Fe II)?*,1.4e+06,D,11/2,11/2,,
Fe,2,247.0495,0.0005,247.049918,0.000014,150d,bl(Fe II)?*,,,9/2,9/2,,
Fe,2,247.066913,0.000012,247.066910,0.000010,180000,1.54e+08,C+,7/2,5/2,,
Fe,2,247.076490,0.000016,247.076496,0.000013,23000,9.e+07,D+,3/2,1/2,,
Fe,2,247.08462,0.00008,247.084665,0.000011,3200,5.4e+05,D+,7/2,7/2,,
Fe,2,247.087894,0.000012,247.087894,0.000012,7000,3.28e+08,B+,7/2,5/2,,
Fe,1,247.09653,0.00002,247.096525,0.000009,910,2.36e+06,B+,4,5,,
Fe,2,247.1040,0.0002,247.104203,0.000018,60,,,9/2,7/2,,
Fe,2,247.11664,0.00014,247.116658,0.000012,600,2.6e+06,D,3/2,3/2,,
Fe,2,247.12407,0.00007,247.123977,0.000012,1100,7.3e+06,D+,3/2,3/2,,
Fe,2,247.12757,0.00002,247.127562,0.000011,15000bl(Fe II)*,4.15e+07,C+,9/2,7/2,,
Fe,2,247.12757,0.00002,247.127575,0.000011,15000bl(Fe II)*,2.3e+06,D,7/2,5/2,,
Fe,2,247.1380,0.0005,247.136915,0.000011,1400bl(Fe II)*,,,3/2,5/2,,
Fe,2,247.1380,0.0005,247.137833,0.000018,1400bl(Fe II)*,5.e+06,D,3/2,1/2,,
Fe,2,247.1562,0.0005,247.157369,0.000011,200d?,,,5/2,7/2,,
Fe,2,247.1673,0.0002,247.167130,0.000011,2300,9.e+05,D,7/2,9/2,,
Fe,2,247.1995,0.0005,247.198955,0.000018,110d?,,,5/2,5/2,,
Fe,2,247.20729,0.00003,247.207301,0.000012,13000,9.e+06,D+,7/2,5/2,,
Fe,2,247.2126,0.0005,247.213663,0.000011,250,6.e+05,D,11/2,9/2,,
Fe,1,247.2332,0.0004,247.233419,0.000009,16bl,,,3,2,,
Fe,1,247.2341,0.0006,247.233614,0.000009,6000bl*,1.07e+07,B+,4,4,,
Fe,1,247.2341,0.0006,247.235118,0.000014,6000bl*,7.21e+06,B,5,6,,
Fe,2,247.242806,0.000012,247.242804,0.000011,70000,8.e+07,D+,3/2,3/2,,
Fe,2,247.25325,0.00004,247.253281,0.000011,1800,8.e+06,D+,9/2,7/2,,
Fe,2,247.260515,0.000012,247.260515,0.000010,120000,3.22e+08,C+,7/2,9/2,,
Fe,2,247.26508,0.00003,247.265060,0.000015,2000,4.3e+07,D+,5/2,3/2,,
Fe,1,247.28711,0.00002,247.287203,0.000009,1510,2.10e+07,C,2,1,,
Fe,1,247.28947,0.00002,247.289473,0.000009,3980,1.30e+08,B,3,3,,
Fe,2,247.303086,0.000016,247.303024,0.000011,27000,1.08e+08,C+,7/2,5/2,,
Fe,1,247.31566,0.00002,247.315677,0.000007,4470,2.75e+06,B+,4,4,,
Fe,2,247.332101,0.000012,247.332105,0.000012,90000,2.7e+08,C+,1/2,1/2,,
Fe,2,247.34593,0.00013,247.346048,0.000019,1800,3.4e+07,D+,5/2,3/2,,
Fe,2,247.35548,0.00003,247.355295,0.000011,11000,,,5/2,5/2,,
Fe,2,247.37058,0.00011,247.370531,0.000011,1100,1.4e+07,D+,5/2,7/2,,
Fe,2,247.3924,0.0005,247.392210,0.000012,600,,,5/2,5/2,,
Fe,2,247.405347,0.000013,247.405349,0.000012,8000,2.15e+08,C+,5/2,5/2,,
Fe,2,247.4195,0.0005,247.41927,0.00004,700bl,,,5/2,7/2,,
Fe,2,247.42092,0.00003,247.420916,0.000012,4000,3.7e+07,D+,3/2,5/2,,
Fe,2,247.43943,0.00011,247.439307,0.000012,500,1.0e+07,D+,7/2,9/2,,
Fe,2,247.4459,0.0005,247.446150,0.000011,1100,,,5/2,5/2,,
Fe,2,247.44889,0.00003,247.448899,0.000012,3400,1.26e+08,C+,3/2,5/2,,
Fe,2,247.45197,0.00004,247.451950,0.000012,2200,5.3e+07,C+,11/2,11/2,,
Fe,2,247.4644,0.0005,247.46361,0.00004,70d?,,,11/2,11/2,,
Fe,2,247.47325,0.00013,247.473128,0.000012,600,3.8e+06,D,3/2,3/2,,
Fe,2,247.4747,0.0005,247.474782,0.000019,310,,,11/2,13/2,,
Fe,2,247.476504,0.000012,247.476510,0.000011,70000,9.7e+07,C+,7/2,7/2,,
Fe,1,247.48142,0.00002,247.481423,0.000009,2570,6.13e+07,B,3,3,,
Fe,1,247.4943,0.0003,247.494738,0.000009,0d?,,,3,4,,
Fe,2,247.50680,0.00015,247.506828,0.000012,400,6.0e+06,D+,9/2,9/2,,
Fe,2,247.511692,0.000012,247.511681,0.000011,110000bl(Fe II)*,3.72e+08,B+,3/2,5/2,,
Fe,2,247.511692,0.000012,247.511798,0.000011,110000bl(Fe II)*,2.0e+07,D+,7/2,7/2,,
Fe,1,247.54671,0.00009,247.546723,0.000020,43,,,4,3,,
Fe,2,247.554125,0.000012,247.554128,0.000010,100000,3.18e+08,B+,5/2,7/2,,
Fe,1,247.57619,0.00015,247.575974,0.000014,55,,,2,3,,
Fe,2,247.5779,0.0002,247.577900,0.000011,500,1.2e+06,D,9/2,9/2,,
Fe,1,247.60311,0.00005,247.60313,0.00008,81,,,5,4,,
Fe,2,247.626397,0.000020,247.626389,0.000011,18000,1.0e+07,D+,7/2,9/2,,
Fe,2,247.63929,0.00008,247.639270,0.000012,4000,8.e+06,D+,3/2,3/2,,
Fe,1,247.64717,0.00005,247.64718,0.00006,151,,,5,5,,
Fe,1,247.66565,0.00002,247.665658,0.000009,1020,3.05e+07,B,2,1,,
Fe,2,247.66822,0.00004,247.668100,0.000019,310,,,11/2,13/2,,
Fe,1,247.68654,0.00005,247.686504,0.000009,129,2.93e+06,C+,1,1,,
Fe,2,247.734319,0.000014,247.734336,0.000011,30000,1.70e+07,B,7/2,7/2,,
Fe,2,247.73825,0.00008,247.738233,0.000015,4000,2.4e+06,D+,7/2,7/2,,
Fe,2,247.74998,0.00009,247.750102,0.000013,3600,1.1e+06,D,9/2,7/2,,
Fe,2,247.790657,0.000016,247.790658,0.000011,6000,5.4e+07,D+,5/2,5/2,,
Fe,2,247.81130,0.00002,247.811309,0.000013,14000,3.1e+07,D+,1/2,3/2,,
Fe,2,247.81776,0.00011,247.817749,0.000011,700,1.7e+06,D,7/2,7/2,,
Fe,1,247.8179,0.0004,247.818363,0.000020,2bl,,,5,4,,
Fe,1,247.81791,0.00015,247.81811,0.00008,23,,,3,3,,
Fe,2,247.82107,0.00005,247.821075,0.000013,7000bl(Fe I),5.6e+06,D+,3/2,5/2,,
Fe,1,247.82109,0.00019,247.821275,0.000014,148bl,,,5,5,,
Fe,2,247.84503,0.00009,247.844958,0.000013,4000,3.1e+06,D+,13/2,11/2,,
Fe,2,247.857194,0.000012,247.857199,0.000011,110000,9.1e+07,C+,5/2,5/2,,
Fe,2,247.91433,0.00006,247.914309,0.000013,1200,1.2e+07,D+,5/2,3/2,,
Fe,1,247.91481,0.00019,247.91479,0.00018,11bl,,,4,3,,
Fe,2,247.92277,0.00009,247.92301,0.00003,4000,3.6e+07,D+,5/2,3/2,,
Fe,2,247.92928,0.00010,247.929288,0.000013,3100,1.9e+06,D,5/2,7/2,,
Fe,2,247.93814,0.00005,247.938084,0.000010,6000,9.e+06,D+,7/2,9/2,,
Fe,1,247.94802,0.00019,247.94780,0.00007,650bl*,,,3,3,,
Fe,1,247.94802,0.00019,247.948014,0.000009,650bl*,2.10e+07,B,2,2,,
Fe,1,247.96278,0.00005,247.962670,0.000009,129,7.06e+05,C,4,3,,
Fe,1,247.96425,0.00019,247.96436,0.00025,224bl,,,4,4,,
Fe,1,247.97762,0.00002,247.977624,0.000009,7600,1.74e+08,B,2,2,,
Fe,2,247.98518,0.00012,247.985363,0.000011,900,8.e+06,D+,5/2,5/2,,
Fe,2,248.015734,0.000012,248.015733,0.000010,210000,1.55e+08,C+,9/2,7/2,,
Fe,1,248.01879,0.00009,248.018822,0.000020,91,,,4,4,,
Fe,1,248.03892,0.00005,248.038896,0.000009,48,,,2,1,,
Fe,2,248.095138,0.000019,248.095101,0.000013,3000,1.09e+08,C+,7/2,7/2,,
Fe,2,248.104930,0.000018,248.104922,0.000011,20000,1.5e+07,D+,11/2,11/2,,
Fe,2,248.1146,0.0005,248.114492,0.000013,120d,bl(Fe II)?*,,,13/2,11/2,,
Fe,2,248.1146,0.0005,248.11553,0.00003,120d,bl(Fe II)?*,,,9/2,11/2,,
Fe,2,248.1203,0.0005,248.119129,0.000011,1100d,bl(Fe II)?*,,,9/2,7/2,,
Fe,2,248.1203,0.0005,248.121369,0.000013,1100d,bl(Fe II)?*,,,3/2,5/2,,
Fe,2,248.15782,0.00006,248.157764,0.000019,5000,1.6e+07,D+,9/2,9/2,,
Fe,2,248.1620,0.0005,248.161052,0.000013,120,,,5/2,7/2,,
Fe,2,248.16951,0.00013,248.169529,0.000012,800,6.7e+06,D+,7/2,5/2,,
Fe,1,248.1991,0.0003,248.19950,0.00019,0d?,,,3,2,,
Fe,2,248.211698,0.000012,248.211711,0.000011,80000,6.5e+07,C+,13/2,13/2,,
Fe,2,248.22193,0.00005,248.221928,0.000011,1400,3.5e+06,D+,5/2,5/2,,
Fe,2,248.232580,0.000016,248.232580,0.000019,23000,2.23e+08,C+,3/2,3/2,,
Fe,2,248.265725,0.000012,248.265731,0.000011,120000,1.25e+08,C+,11/2,9/2,,
Fe,2,248.26754,0.00003,248.26755,0.00003,5000,2.23e+08,B+,9/2,7/2,,
Fe,2,248.286672,0.000015,248.286663,0.000011,26000,1.69e+08,C+,5/2,3/2,,
Fe,2,248.2932,0.0005,248.292932,0.000013,600,9.e+05,D,5/2,5/2,,
Fe,3,248.297,0.003,248.3016,0.0007,40,1.11e+01,B+,2,2,E2,
Fe,2,248.319217,0.000010,248.318964,0.000019,5000,,,9/2,7/2,,
Fe,1,248.32707,0.00005,248.327095,0.000007,38000,4.80e+08,B,4,5,,
Fe,2,248.337123,0.000015,248.337126,0.000013,4000,1.51e+08,C+,9/2,7/2,,
Fe,1,248.35332,0.00002,248.353328,0.000009,1740,2.09e+07,C,2,2,,
Fe,2,248.36582,0.00002,248.365792,0.000014,2200,8.4e+07,C+,5/2,7/2,,
Fe,2,248.37237,0.00002,248.372344,0.000019,16000,5.4e+07,C+,7/2,9/2,,
Fe,1,248.41875,0.00002,248.418719,0.000009,10000,2.26e+08,C+,1,1,,
Fe,2,248.4207,0.0005,248.420131,0.000011,11000,6.e+05,D,9/2,9/2,,
Fe,2,,,248.423466,0.000005,,8.e+06,D+,3/2,5/2,,
Fe,2,248.424431,0.000012,248.424497,0.000012,70000,5.9e+07,C+,11/2,13/2,,
Fe,3,,,248.4413,0.0004,,1.4e+01,C,2,2,E2,
Fe,2,248.444204,0.000012,248.444200,0.000011,60000,2.16e+08,C+,7/2,7/2,,
Fe,1,248.45253,0.00019,248.452529,0.000014,20bl,,,4,3,,
Fe,2,248.45254,0.00009,248.452495,0.000012,3100bl(Fe I),,,3/2,5/2,,
Fe,2,248.45698,0.00007,248.456951,0.000013,4000,3.6e+06,D+,9/2,9/2,,
Fe,2,248.471057,0.000019,248.471062,0.000013,5000,6.7e+07,D+,3/2,3/2,,
Fe,2,248.48111,0.00015,248.48093,0.00004,700,2.3e+07,D+,7/2,7/2,,
Fe,3,248.4820,0.0013,248.4833,0.0004,350,,,3,2,,
Fe,1,248.49970,0.00009,248.499723,0.000009,14,,,4,5,,
Fe,2,248.50128,0.00007,248.501526,0.000013,2600,1.3e+06,D,9/2,9/2,,
Fe,2,248.50767,0.00008,248.507398,0.000011,2600bl(Fe II)*,,,7/2,7/2,,
Fe,2,248.50767,0.00008,248.507834,0.000012,2600bl(Fe II)*,,,7/2,7/2,,
Fe,2,248.52367,0.00010,248.523620,0.000011,500,4.1e+06,D+,9/2,11/2,,
Fe,2,248.5316,0.0005,248.531529,0.000013,110d,,,7/2,7/2,,
Fe,1,248.5443,0.0003,248.544159,0.000020,0,,,2,3,,
Fe,2,248.55056,0.00012,248.550609,0.000011,2200,8.e+06,D+,5/2,3/2,,
Fe,3,248.5741,0.0013,248.5737,0.0003,510,,,2,2,,
Fe,1,248.59901,0.00002,248.599010,0.000009,790,2.94e+06,B,4,4,,
Fe,2,248.6119,0.0005,248.612015,0.000012,1200d?,,,5/2,5/2,,
Fe,2,248.6197,0.0005,248.619000,0.000012,400d,bl(Fe II)?*,,,7/2,7/2,,
Fe,2,248.6197,0.0005,248.619575,0.000015,400d,bl(Fe II)?*,,,3/2,5/2,,
Fe,2,248.635078,0.000012,248.635096,0.000011,140000,1.54e+08,B+,9/2,9/2,,
Fe,1,248.63725,0.00005,248.637304,0.000007,5800,3.08e+06,B+,4,3,,
Fe,2,248.6493,0.0005,248.648653,0.000019,230d,bl?,,,9/2,9/2,,
Fe,1,248.66917,0.00002,248.669182,0.000009,2040,1.47e+07,B,3,4,,
Fe,2,248.6810,0.0005,248.680156,0.000013,120?,,,7/2,9/2,,
Fe,2,248.6891,0.0005,248.689140,0.000012,400?,8.e+05,D,7/2,9/2,,
Fe,3,,,248.7033,0.0004,,1.2e+01,C,4,4,E2,
Fe,1,248.70658,0.00002,248.706582,0.000009,1860,6.40e+07,C+,1,1,,
Fe,2,248.71068,0.00016,248.710542,0.000011,500,4.0e+06,D+,7/2,7/2,,
Fe,3,248.7191,0.0013,248.7188,0.0004,790,,,2,1,,
Fe,1,248.7243,0.0003,248.724775,0.000009,0d?,,,3,4,,
Fe,1,248.73697,0.00002,248.736961,0.000009,870,2.74e+06,C+,2,2,,
Fe,1,248.74148,0.00009,248.74160,0.00009,102,,,5,6,,
Fe,3,,,248.7487,0.0004,,9.0e+00,C,3,3,E2,
Fe,2,248.7534,0.0005,248.753327,0.000013,200d,2.2e+06,D+,11/2,13/2,,
Fe,2,248.7741,0.0005,248.773768,0.000013,330d?,,,5/2,7/2,,
Fe,1,248.77676,0.00009,248.77691,0.00008,76,,,2,3,,
Fe,2,248.7833,0.0005,248.782165,0.000013,1600,,,9/2,9/2,,
Fe,3,248.7922,0.0013,248.7924,0.0003,520,1.4e+06,D,3,3,,
Fe,1,248.7926,0.0003,248.79289,0.00019,0,,,5,4,,
Fe,1,248.81423,0.00005,248.814253,0.000009,7200,4.20e+08,B,3,4,,
Fe,1,248.81601,0.00015,248.816005,0.000009,(),,,5,4,,
Fe,2,248.83212,0.00005,248.831985,0.000019,7000,1.78e+08,C+,5/2,5/2,,
Fe,2,248.83540,0.00004,248.83530,0.00003,7000,1.84e+08,B+,7/2,7/2,,
Fe,1,248.8482,0.0004,248.84826,0.00010,0bl*,,,2,2,,
Fe,1,248.8482,0.0004,248.8484,0.0003,0bl*,,,5,5,,
Fe,1,248.8528,0.0003,248.853077,0.000014,0,,,4,5,,
Fe,2,248.8642,0.0005,248.864719,0.000019,1000d?,,,5/2,7/2,,
Fe,2,248.87476,0.00008,248.874787,0.000011,1100,1.3e+07,D+,7/2,5/2,,
Fe,1,248.89443,0.00002,248.894412,0.000020,112,,,4,3,,
Fe,1,248.90746,0.00019,248.90740,0.00008,33bl*,,,4,4,,
Fe,1,248.90746,0.00019,248.90762,0.00007,33bl*,,,2,3,,
Fe,2,248.91103,0.00006,248.910986,0.000012,5000,2.6e+06,C,3/2,3/2,,
Fe,2,248.9179,0.0005,248.916922,0.000011,260d,bl*,,,9/2,7/2,,
Fe,2,248.9179,0.0005,248.918366,0.000015,260d,bl*,,,11/2,13/2,,
Fe,2,248.93422,0.00006,248.934229,0.000011,1500,9.e+06,D+,9/2,7/2,,
Fe,1,248.9347,0.0004,248.934619,0.000020,1bl,,,4,3,,
Fe,2,248.9424,0.0003,248.942405,0.000015,500bl(Fe II)*,6.e+05,D,5/2,7/2,,
Fe,2,248.9424,0.0003,248.942486,0.000011,500bl(Fe II)*,1.1e+06,D,7/2,7/2,,
Fe,2,248.948295,0.000013,248.948035,0.000019,70000bl(Fe II)*,1.77e+08,C+,3/2,3/2,,
Fe,2,248.948295,0.000013,248.948409,0.000011,70000bl(Fe II)*,5.1e+07,C+,11/2,11/2,,
Fe,1,248.95207,0.00009,248.95190,0.00006,71,,,4,5,,
Fe,1,248.97523,0.00002,248.975218,0.000009,3800,2.31e+08,C+,0,1,,
Fe,2,248.982955,0.000012,248.982965,0.000011,230000,1.94e+08,B+,11/2,11/2,,
Fe,1,248.99131,0.00002,248.991317,0.000009,690,8.72e+06,B,1,2,,
Fe,2,249.0067,0.0005,249.006265,0.000011,210,,,5/2,3/2,,
Fe,2,249.0256,0.0005,249.025278,0.000011,1200d,,,9/2,7/2,,
Fe,2,249.0418,0.0005,249.04090,0.00003,340bl(Fe I),1.9e+07,D+,7/2,5/2,,
Fe,1,249.0418,0.0004,249.04164,0.00006,0bl,,,2,1,,
Fe,1,249.06442,0.00002,249.064410,0.000009,18200,3.44e+08,B,2,3,,
Fe,2,249.0706,0.0006,249.071263,0.000025,160000,1.44e+08,B+,9/2,11/2,,
Fe,1,249.07082,0.00002,249.070641,0.000009,3020,,,2,3,,
Fe,2,249.0728,0.0005,249.07197,0.00003,340,,,11/2,13/2,,
Fe,1,249.08299,0.00019,249.082966,0.000009,98bl,,,1,1,,
Fe,2,249.08300,0.00005,249.083016,0.000012,6000bl(Fe I),2.8e+06,D+,9/2,7/2,,
Fe,2,249.085813,0.000012,249.085808,0.000010,110000,8.8e+07,C+,7/2,7/2,,
Fe,2,249.09027,0.00005,249.090240,0.000013,1200,1.6e+07,D+,3/2,5/2,,
Fe,2,249.10673,0.00003,249.106746,0.000019,4000,,,7/2,9/2,,
Fe,1,249.11548,0.00002,249.115480,0.000009,13200,2.91e+08,B,1,2,,
Fe,2,249.12047,0.00009,249.120416,0.000011,1000,5.3e+06,D+,7/2,5/2,,
Fe,2,249.12342,0.00002,249.123456,0.000011,15000,2.01e+08,C+,3/2,1/2,,
Fe,2,249.1309,0.0005,249.130612,0.000013,700,,,11/2,9/2,,
Fe,2,249.139624,0.000012,249.139620,0.000011,80000,1.01e+08,C+,9/2,7/2,,
Fe,1,249.1477,0.0003,249.14764,0.00019,7,,,5,4,,
