element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,J_i,J_k,Type,
Ni,1,348.589,,348.58844,,130,1.3e+06,C,1,1,,
Ni,1,349.296,,349.29558,,5500,9.8e+07,C+,2,1,,
Ni,1,,,349.81921,,,1.1e+03,C,4,3,,
Ni,1,350.085,,350.08511,,660,4.6e+06,C,3,2,,
Ni,1,350.260,,350.25938,,65,1.5e+05,C,4,5,,
Ni,1,350.769,,350.76929,,55,2.4e+05,C,3,3,,
Ni,1,351.034,,351.03350,,2600,1.2e+08,C+,1,0,,
Ni,1,351.393,,351.39290,,260,1.1e+06,C,1,2,,
Ni,1,351.505,,351.50522,,6600,4.2e+07,C,2,3,,
Ni,5,,,351.899,0.004,,4.72e-01,C+,2,2,M1,
Ni,1,351.977,,351.97653,,660,4.1e+06,C,2,2,,
Ni,1,,,352.30697,,,4.4e+04,D+,2,3,,
Ni,1,,,352.34414,,,2.7e+05,D+,3,3,,
Ni,1,352.454,,352.45365,,8200,1.0e+08,C,3,2,,
Ni,1,352.798,,352.79772,,110,4.2e+05,C,3,3,,
Ni,5,,,354.076,0.004,,3.84e-01,C+,3,4,M1,
Ni,1,354.818,,354.81829,,330,2.9e+06,D+,1,2,,
Ni,1,355.153,,355.15316,,55,1.6e+05,E,3,4,,
Ni,2,,,355.9410,,,1.1e-03,E,3/2,1/2,M1,
Ni,2,,,355.9410,,,4.6e+00,E,3/2,1/2,E2,
Ni,5,,,356.007,0.004,,4.02e-01,C+,2,3,M1,
Ni,1,356.175,,356.17506,,65,2.9e+05,C,4,4,,
Ni,1,356.637,,356.63716,,5000,5.6e+07,C,2,2,,
Ni,5,,,356.691,0.004,,2.2e-01,C+,1,2,M1,
Ni,1,357.187,,357.18637,,990,5.2e+06,C+,3,3,,
Ni,1,,,357.72349,,,1.6e+04,D+,2,2,,
Ni,1,358.793,,358.79292,,130,2.6e+05,C,3,4,,
Ni,5,,,358.845,0.004,,1.59e-01,C+,4,4,M1,
Ni,1,359.770,,359.77027,,1300,1.4e+07,C,1,1,,
Ni,5,,,360.011,0.006,,3.56e+00,C+,1,0,M1,
Ni,16,360.123,,360.123,,*,1.92e+02,C,1/2,3/2,M1,
Ni,16,360.123,,360.123,,*,6.7e-02,E,1/2,3/2,E2,
Ni,1,,,360.22783,,,4.4e+05,C,3,4,,
Ni,1,,,360.93132,,,5.9e+05,C,2,3,,
Ni,1,361.046,,361.04622,,1300,7.2e+06,C+,2,2,,
Ni,4,,,361.200,,,1.3e-02,E,9/2,9/2,M1,
Ni,4,,,361.200,,,3.7e-05,E,9/2,9/2,E2,
Ni,1,361.274,,361.27404,,530,4.2e+06,C,2,2,,
Ni,1,361.939,,361.93908,,6600,6.6e+07,C,2,3,,
Ni,1,,,362.00269,,,4.3e+03,D+,2,3,,
Ni,4,,,362.373,,,1.3e-03,E,7/2,3/2,E2,
Ni,1,362.473,,362.47309,,130,2.6e+05,C,4,5,,
Ni,5,,,362.495,0.004,,1.4e-04,D+,4,5,M1,
Ni,2,,,362.6888,,,1.4e-03,E,3/2,3/2,M1,
Ni,2,,,362.6888,,,2.8e+00,E,3/2,3/2,E2,
Ni,13,,,363.650,,,1.8e+01,E,1,2,M1,
Ni,13,,,363.650,,,4.4e-03,E,1,2,E2,
Ni,1,,,364.16352,,,8.4e+03,D+,2,3,,
Ni,15,,,365.173,,,3.0e-02,E,0,2,E2,
Ni,1,366.410,,366.40914,,200,2.0e+06,D+,2,1,,
Ni,1,366.924,,366.92382,,130,2.0e+05,D+,3,3,,
Ni,1,367.043,,367.04258,,180,6.1e+05,D+,3,2,,
Ni,1,,,367.40623,,,2.7e+05,D,3,2,,
Ni,1,367.415,,367.41438,,260,2.0e+06,D+,2,2,,
Ni,5,,,367.439,0.005,,2.74e+00,C+,2,1,M1,
Ni,1,368.842,,368.84135,,160,4.5e+05,D+,2,3,,
Ni,27,,,375.5,2.2,,,,1,2,,
Ni,4,,,368.946,,,1.1e-03,E,9/2,5/2,E2,
Ni,1,369.393,,,,80,,,,,,
Ni,13,,,370.64,,,3.4e-03,E,0,2,E2,
Ni,5,,,370.682,0.004,,2.7e-02,D+,3,4,M1,
Ni,1,372.248,,372.24879,,120,8.0e+05,D+,1,2,,
Ni,5,,,372.665,0.006,,5.2e-04,D+,1,1,M1,
Ni,1,373.681,,373.68100,,150,1.4e+06,E,2,2,,
Ni,1,373.923,,373.92260,,60,2.4e+05,E,3,4,,
Ni,4,,,373.932,,,1.6e+00,E,5/2,3/2,M1,
Ni,4,,,373.932,,,8.4e-04,E,5/2,3/2,E2,
Ni,1,,,374.90440,,,2.7e+04,C,4,3,,
Ni,4,,,375.141,,,1.6e-03,E,9/2,11/2,M1,
Ni,4,,,375.141,,,2.5e-04,E,9/2,11/2,E2,
Ni,5,,,375.270,0.007,,5.2e-01,C+,0,1,M1,
Ni,4,,,377.424,,,6.5e-03,E,7/2,9/2,M1,
Ni,4,,,377.424,,,6.9e-05,E,7/2,9/2,E2,
Ni,1,377.557,,377.55708,,600,4.2e+06,C,2,2,,
Ni,1,378.353,,378.35297,,700,3.3e+06,C,2,3,,
Ni,1,,,379.23386,,,3.8e+04,D+,2,3,,
Ni,1,,,379.36071,,,1.8e+05,D+,2,2,,
Ni,1,380.714,,380.71402,,700,4.3e+06,C,2,3,,
Ni,4,,,382.204,,,8.5e-01,E,3/2,3/2,M1,
Ni,4,,,382.204,,,4.0e-05,E,3/2,3/2,E2,
Ni,1,383.169,,383.16908,,110,1.5e+06,C,2,1,,
Ni,1,,,383.28709,,,2.0e+04,C,3,2,,
Ni,1,385.830,,385.82968,,1200,6.9e+06,C,2,3,,
Ni,4,,,385.890,,,1.7e+00,E,7/2,5/2,M1,
Ni,4,,,385.890,,,4.0e-04,E,7/2,5/2,E2,
Ni,4,,,388.390,,,6.0e-04,E,5/2,7/2,M1,
Ni,4,,,388.390,,,3.1e-04,E,5/2,7/2,E2,
Ni,17,,,388.57,,,1.90e+02,D,1,2,M1,
Ni,1,,,388.58697,,,4.1e+03,C,2,1,,
Ni,1,388.967,,,,30,,,,,,
Ni,4,,,389.980,,,1.6e-05,E,5/2,9/2,E2,
Ni,4,,,392.172,,,3.7e-03,E,3/2,7/2,E2,
Ni,4,,,392.671,,,1.7e-05,E,7/2,11/2,E2,
Ni,1,,,394.61908,,,2.1e+02,C,3,3,,
Ni,4,,,394.850,,,5.0e-03,E,5/2,5/2,M1,
Ni,4,,,394.850,,,6.8e-05,E,5/2,5/2,E2,
Ni,5,,,395.721,0.005,,2.24e+00,C+,3,2,M1,
Ni,1,397.217,,,,35,,,,,,
Ni,1,397.356,,397.35547,,110,3.8e+05,D+,2,2,,
Ni,4,,,398.759,,,1.3e-04,E,3/2,5/2,M1,
Ni,4,,,398.759,,,2.0e-03,E,3/2,5/2,E2,
Ni,4,,,399.025,,,1.8e-01,E,5/2,5/2,M1,
Ni,4,,,399.025,,,2.3e-05,E,5/2,5/2,E2,
Ni,2,,,399.3059,,,2.2e-03,E,5/2,5/2,M1,
Ni,2,,,399.3059,,,5.2e-01,E,5/2,5/2,E2,
Ni,1,,,401.00100,,,8.6e+05,E,3,3,,
Ni,2,,,402.5287,,,2.9e-04,E,5/2,1/2,E2,
Ni,1,,,402.76632,,,1.3e+07,D,2,3,,
Ni,2,,,403.3038,,,3.3e-03,E,5/2,3/2,M1,
Ni,2,,,403.3038,,,9.5e-02,E,5/2,3/2,E2,
Ni,1,,,403.59493,,,4.8e+05,E,4,3,,
Ni,5,,,405.353,0.007,,6.e-04,D+,2,2,M1,
Ni,4,,,407.179,,,8.6e-01,E,5/2,5/2,M1,
Ni,4,,,407.179,,,6.5e-02,E,5/2,5/2,E2,
Ni,4,,,408.396,,,1.0e-03,E,1/2,5/2,E2,
Ni,4,,,408.458,,,8.1e-02,E,3/2,5/2,M1,
Ni,4,,,408.458,,,3.1e-06,E,3/2,5/2,E2,
Ni,1,,,409.36157,,,9.0e+01,C,3,4,,
Ni,5,,,411.723,0.007,,2.40e-01,C,1,2,M1,
Ni,4,,,414.284,,,4.5e-01,E,7/2,5/2,M1,
Ni,4,,,414.284,,,4.2e-01,E,7/2,5/2,E2,
Ni,2,,,414.3112,,,9.6e-03,E,9/2,7/2,M1,
Ni,2,,,414.3112,,,1.0e-05,E,9/2,7/2,E2,
Ni,2,,,414.7239,,,3.2e-01,E,9/2,9/2,M1,
Ni,2,,,414.7239,,,1.2e-04,E,9/2,9/2,E2,
Ni,4,,,416.047,,,2.2e-01,E,9/2,7/2,M1,
Ni,4,,,416.047,,,9.3e-02,E,9/2,7/2,E2,
Ni,4,,,417.899,,,4.5e-01,E,5/2,3/2,M1,
Ni,4,,,417.899,,,4.1e-01,E,5/2,3/2,E2,
Ni,1,,,420.04541,,,1.8e+06,D,3,4,,
Ni,2,,,420.1172,,,1.5e-03,E,5/2,3/2,M1,
Ni,2,,,420.1172,,,6.6e-01,E,5/2,3/2,E2,
Ni,12,,,423.09,0.18,,8.0e-02,D,3/2,1/2,E2,
Ni,12,423.12,,423.09,0.18,,2.37e+02,B,3/2,1/2,M1,
Ni,4,,,423.468,,,3.7e-02,E,9/2,5/2,E2,
Ni,27,,,432.6,2.0,,,,2,3,,
Ni,2,,,424.8799,,,1.5e-03,E,3/2,5/2,M1,
Ni,2,,,424.8799,,,1.7e-01,E,3/2,5/2,E2,
Ni,4,,,425.387,,,5.1e-02,E,7/2,3/2,E2,
Ni,2,,,428.5306,,,1.0e-03,E,3/2,1/2,M1,
Ni,2,,,428.5306,,,3.3e-03,E,3/2,1/2,E2,
Ni,2,,,429.4092,,,1.3e-03,E,3/2,3/2,M1,
Ni,2,,,429.4092,,,1.1e-01,E,3/2,3/2,E2,
Ni,1,,,429.5882,,,1.7e+07,D,4,3,,
Ni,2,,,431.0340,,,1.6e-01,E,7/2,7/2,M1,
Ni,2,,,431.4807,,,7.3e-02,E,7/2,9/2,M1,
Ni,2,,,431.4807,,,2.1e-04,E,7/2,9/2,E2,
Ni,3,,,432.616,,,3.5e-01,E,4,4,M1,
Ni,3,,,432.616,,,2.7e-04,E,4,4,E2,
Ni,2,,,432.6237,,,2.5e-03,E,5/2,5/2,M1,
Ni,2,,,432.6237,,,3.5e-01,E,5/2,5/2,E2,
Ni,1,,,433.1642,,,5.6e+05,D+,2,2,,
Ni,4,,,436.349,,,3.3e-01,E,7/2,7/2,M1,
Ni,4,,,436.349,,,7.5e-03,E,7/2,7/2,E2,
Ni,1,,,438.2874,,,1.5e+06,E,2,3,,
Ni,1,440.155,,440.1541,,110,3.8e+07,D,4,5,,
Ni,1,,,441.0518,,,3.2e+06,D,3,4,,
Ni,4,,,442.180,,,4.2e-03,E,5/2,1/2,E2,
Ni,1,,,443.1033,,,4.1e+06,D,2,3,,
Ni,1,,,443.7571,,,2.8e+06,D,3,3,,
Ni,4,,,444.519,,,1.8e-01,E,7/2,5/2,M1,
Ni,4,,,444.519,,,7.8e-02,E,7/2,5/2,E2,
Ni,1,,,445.0091,,,8.2e+05,E,3,3,,
Ni,4,,,445.127,,,9.9e-03,E,7/2,3/2,E2,
Ni,1,445.904,,,,85,,,,,,
Ni,2,,,446.1464,,,9.9e-02,E,5/2,7/2,M1,
Ni,2,,,446.1464,,,1.2e-04,E,5/2,7/2,E2,
Ni,1,446.246,,446.2455,,18,1.7e+07,D,1,2,,
Ni,2,,,446.6249,,,1.3e-04,E,5/2,9/2,E2,
Ni,1,447.048,,447.0477,,55,1.9e+07,D,2,3,,
Ni,2,,,448.5211,,,8.4e-04,E,3/2,3/2,M1,
Ni,2,,,448.5211,,,3.0e-01,E,3/2,3/2,E2,
Ni,1,,,451.2990,,,2.2e+06,D,2,2,,
Ni,1,,,451.9983,,,6.1e+04,D+,2,3,,
Ni,1,,,452.31425,,,3.2e-01,D,4,4,M1,
Ni,1,,,452.31425,,,2.2e-04,E,4,4,E2,
Ni,4,,,453.793,,,3.9e-03,E,3/2,1/2,M1,
Ni,4,,,453.793,,,2.4e-03,E,3/2,1/2,E2,
Ni,1,,,455.1224,,,6.1e+06,D,2,3,,
Ni,1,,,455.3168,,,7.0e+06,D,1,0,,
Ni,1,,,456.5444,,,7.9e-04,E,3,4,E2,
Ni,1,,,456.7410,,,1.4e+05,D,3,4,,
Ni,2,,,457.3357,,,4.6e-04,E,3/2,7/2,E2,
Ni,1,459.253,,,,35,,,,,,
Ni,3,,,459.684,,,1.8e-01,E,3,4,M1,
Ni,1,460.037,,460.0359,,18,2.6e+07,D,2,1,,
Ni,1,460.500,,460.4987,,65,2.3e+07,D,4,3,,
Ni,1,460.623,,460.6221,,18,1.0e+07,D,2,1,,
Ni,4,,,462.696,,,1.7e-01,E,5/2,3/2,M1,
Ni,4,,,462.696,,,4.3e-03,E,5/2,3/2,E2,
Ni,2,,,462.8046,,,1.9e-04,E,3/2,5/2,M1,
Ni,2,,,462.8046,,,1.3e-01,E,3/2,5/2,E2,
Ni,1,,,463.3033,,,7.8e+04,E,5,5,,
Ni,1,464.866,,464.8652,,75,2.4e+07,D,5,4,,
Ni,1,,,466.6986,,,6.3e+06,D,2,2,,
Ni,1,,,467.5593,,,6.2e+05,D,4,4,,
Ni,1,468.622,,468.6213,,23,1.4e+07,D,2,2,,
Ni,1,,,469.8390,,,6.2e+06,D,4,3,,
Ni,1,,,470.1352,,,2.0e+06,D,4,4,,
Ni,1,,,470.1530,,,1.4e+07,D,4,4,,
Ni,1,,,471.0660,,,8.0e-02,E,2,4,E2,
Ni,1,471.442,,471.4417,,110,4.6e+07,D,6,5,,
Ni,1,471.578,,471.5762,,22,2.0e+07,D,3,3,,
Ni,1,,,472.9276,,,2.7e+06,E,3,3,,
Ni,1,,,473.1798,,,8.4e+06,D,1,2,,
Ni,1,,,473.2457,,,9.3e+06,D,3,4,,
Ni,1,,,474.0165,,,3.4e+05,E,4,5,,
Ni,17,474.4,,474.9+,,,1.25e+02,C+,1,2,M1,
Ni,1,,,475.2420,,,2.0e+07,D,1,1,,
Ni,4,,,475.428,,,1.2e-01,E,3/2,3/2,M1,
Ni,4,,,475.428,,,1.1e-03,E,3/2,3/2,E2,
Ni,1,475.652,,475.6515,,30,1.5e+07,D,4,4,,
Ni,1,,,475.8420,,,4.6e+05,D,3,2,,
Ni,1,,,476.2627,,,2.2e+05,D+,2,2,,
Ni,1,476.395,,,,15,,,,,,
Ni,4,,,477.248,,,3.4e-02,E,9/2,7/2,M1,
Ni,1,,,477.3411,,,1.2e+06,D,2,3,,
Ni,1,,,478.6281,,,7.4e+04,D+,2,1,,
Ni,1,478.654,,478.6535,,45,1.8e+07,D,5,5,,
Ni,1,,,479.0965,,,2.3e+04,D+,1,2,,
Ni,1,,,479.3426,,,6.2e+05,D,2,1,,
Ni,3,,,479.733,,,3.9e-04,E,2,4,E2,
Ni,1,480.700,,480.6993,,22,7.3e+06,D,3,4,,
Ni,1,,,480.8874,,,1.6e+06,D,2,3,,
Ni,1,,,481.1983,,,9.5e+06,D,1,0,,
Ni,1,,,481.3254,,,1.6e-01,D,3,4,M1,
Ni,1,,,481.3254,,,3.8e-06,E,3,4,E2,
Ni,1,,,481.4598,,,8.6e+05,D,2,3,,
Ni,1,,,481.5933,,,9.3e+05,D,2,2,,
Ni,1,,,481.7818,,,7.0e+06,D,3,3,,
Ni,1,,,482.1119,,,4.5e+06,D,3,4,,
Ni,1,482.903,,482.9023,,22w,1.9e+07,D,2,3,,
Ni,1,483.118,,483.1176,,19,1.6e+07,D,4,3,,
Ni,1,,,483.8643,,,2.2e+07,D,4,3,,
Ni,1,,,484.3158,,,2.9e+04,D+,2,2,,
Ni,1,,,484.3510,,,4.4e+06,D,2,3,,
Ni,1,,,484.5169,,,1.6e+05,D,3,4,,
Ni,1,,,485.2554,,,8.0e+06,D,2,1,,
Ni,1,485.541,,485.5411,,45,5.7e+07,D,2,2,,
Ni,1,486.627,,,,30,,,,,,
Ni,1,487.344,,,,17,,,,,,
Ni,1,,,490.0971,,,5.0e+05,E,4,5,,
Ni,27,,,491,4,,9.3e+06,E,0,1,,
Ni,1,490.441,,490.4412,,40,6.2e+07,D,2,1,,
Ni,1,,,491.2018,,,1.5e+07,D,1,1,,
Ni,1,,,491.3973,,,2.2e+07,D,0,1,,
Ni,1,491.836,,491.8364,,22,2.3e+07,D,4,3,,
Ni,1,,,492.5563,,,5.9e+06,D,4,3,,
Ni,1,493.583,,493.5831,,16,2.4e+07,D,3,2,,
Ni,1,,,493.7348,,,1.2e+07,D,4,4,,
Ni,1,,,494.5445,,,8.3e+06,D,2,2,,
Ni,1,,,494.6032,,,2.0e+06,D,2,3,,
Ni,4,,,494.674,,,1.1e-02,E,3/2,7/2,E2,
Ni,1,,,495.3208,,,1.2e+07,D,2,2,,
Ni,1,,,496.7524,,,2.4e+06,D,2,1,,
Ni,1,,,497.6135,,,1.3e+06,D,4,4,,
Ni,1,,,497.6326,,,4.3e+04,C+,2,2,,
Ni,1,,,497.6697,,,1.6e+06,E,2,3,,
Ni,1,498.016,,498.0173,,45,1.9e+07,D,4,5,,
Ni,13,,,498.37,,,3.6e-02,E,2,0,E2,
Ni,1,498.413,,,,45,,,,,,
Ni,2,499.202,,,,500,,,,,,
Ni,1,,,499.5650,,,7.8e+05,D,3,4,,
Ni,1,,,499.6844,,,5.6e+06,D,3,2,,
Ni,1,,,499.8224,,,4.9e+06,D,4,4,,
Ni,1,500.034,,500.0343,,16w,1.4e+07,D,3,3,,
Ni,1,,,500.3741,,,6.0e+04,C+,2,3,,
Ni,1,,,501.0938,,,5.1e+06,D,3,3,,
Ni,1,501.246,,501.2443,,18,1.1e+07,D,3,3,,
Ni,1,501.759,,501.7576,,50,2.0e+07,D,5,5,,
Ni,1,,,502.7318,,,3.0e-04,E,2,4,E2,
Ni,1,,,503.2727,,,2.0e+06,D,2,3,,
Ni,1,503.537,,503.5362,,100,5.7e+07,D,3,4,,
Ni,1,,,503.9357,,,3.7e+06,E,3,2,,
Ni,4,,,504.156,,,9.1e-01,E,9/2,9/2,M1,
Ni,4,,,504.156,,,1.3e-04,E,9/2,9/2,E2,
Ni,1,,,504.2187,,,1.4e+07,D,1,2,,
Ni,1,504.885,,504.8847,,16,1.6e+07,D,3,3,,
Ni,4,,,505.201,,,3.5e-03,E,3/2,5/2,M1,
Ni,4,,,505.201,,,1.8e-02,E,3/2,5/2,E2,
Ni,4,,,505.986,,,3.5e-01,E,7/2,7/2,M1,
Ni,2,,,506.4216,,,1.3e-03,E,7/2,3/2,E2,
Ni,1,,,507.9958,,,1.5e+05,D+,0,1,,
Ni,1,508.052,,508.0533,,100,3.2e+07,D,4,5,,
Ni,1,508.111,,508.1110,,65,5.7e+07,D,3,4,,
Ni,1,,,508.2344,,,2.5e+07,D,1,1,,
Ni,1,508.408,,508.4102,,26w,3.1e+07,D,3,4,,
Ni,1,,,508.5478,,,1.7e+06,E,1,2,,
Ni,1,,,508.8962,,,1.7e+06,D,3,3,,
Ni,1,,,509.4411,,,7.1e+06,D,1,1,,
Ni,1,509.932,,,,18,,,,,,
Ni,1,509.995,,509.9937,,26w,2.9e+07,D,3,3,,
Ni,1,,,510.2966,,,8.8e+04,C+,2,3,,
Ni,1,511.540,,511.5392,,21,2.2e+07,D,5,4,,
Ni,13,511.58,,511.581,,*,1.57e+02,C+,2,1,M1,
Ni,13,511.58,,511.581,,*,1.9e-02,D,2,1,E2,
Ni,1,512.938,,512.9378,,18w,1.2e+07,D,3,2,,
Ni,2,,,513.2620,,,4.5e-04,E,5/2,1/2,E2,
Ni,1,513.708,,513.7074,,23,8.6e+05,C+,2,1,,
Ni,1,514.277,,,,23w,,,,,,
Ni,1,514.648,,,,40w,,,,,,
Ni,1,,,515.5126,,,1.1e+07,D,2,2,,
Ni,1,515.576,,515.5764,,40w,2.9e+07,D,2,3,,
Ni,1,,,515.7980,,,5.9e+05,E,4,5,,
Ni,1,516.866,,,,16,,,,,,
Ni,1,517.656,,517.6560,,13,1.8e+07,D,2,2,,
Ni,1,,,517.9122,,,2.8e+06,D,2,1,,
Ni,1,,,518.7820,,,6.1e+05,E,2,2,,
Ni,1,,,519.7160,,,2.3e+06,D,2,3,,
Ni,1,,,522.0291,,,1.7e+06,D,2,3,,
Ni,1,,,526.2827,,,5.7e+04,E,2,2,,
Ni,1,,,526.5712,,,3.7e+05,E,4,5,,
Ni,2,,,526.9140,,,1.2e-01,E,7/2,7/2,M1,
Ni,2,,,526.9140,,,2.5e-04,E,7/2,7/2,E2,
Ni,2,,,527.4110,,,1.2e-02,E,5/2,3/2,M1,
Ni,2,,,527.4110,,,1.7e-04,E,5/2,3/2,E2,
Ni,2,,,527.5816,,,8.2e-02,E,7/2,9/2,M1,
Ni,2,,,527.5816,,,4.0e-03,E,7/2,9/2,E2,
Ni,2,,,528.1271,,,1.3e-03,E,3/2,1/2,M1,
Ni,2,,,528.1271,,,5.7e-05,E,3/2,1/2,E2,
Ni,4,,,528.811,,,2.5e-01,E,5/2,7/2,M1,
Ni,4,,,532.160,,,1.0e-02,E,1/2,5/2,E2,
Ni,1,,,534.7708,,,3.0e+05,D,2,3,,
Ni,1,,,534.8284,,,4.4e-01,E,2,4,E2,
Ni,1,,,535.3391,,,1.2e+05,D+,1,1,,
Ni,4,,,536.334,,,2.8e-01,E,7/2,9/2,M1,
Ni,1,,,537.1330,,,1.6e+07,D,3,3,,
Ni,1,,,538.8344,,,1.3e+04,D+,2,2,,
Ni,1,,,539.2331,,,2.2e+06,D,3,2,,
Ni,1,,,542.4645,,,7.7e+04,D+,1,2,,
Ni,2,,,543.1194,,,1.9e-03,E,3/2,3/2,M1,
Ni,2,,,543.1194,,,4.3e-05,E,3/2,3/2,E2,
Ni,1,543.587,,543.5858,,8,1.9e+05,D+,0,1,,
Ni,1,,,545.2861,,,1.6e+06,D,2,1,,
Ni,1,,,545.3230,,,1.0e+06,D,4,3,,
Ni,1,,,546.2493,,,2.9e+06,D,3,4,,
Ni,1,,,546.8104,,,7.8e+05,D,3,3,,
Ni,1,,,547.5430,,,5.9e+05,D,1,1,,
Ni,1,547.691,,547.6904,,180,9.5e+06,C+,0,1,,
Ni,1,,,549.4880,,,2.2e+06,D,3,3,,
Ni,1,,,549.9406,,,6.2e+04,E,4,5,,
Ni,1,,,550.4094,,,4.4e+05,D,5,4,,
Ni,1,551.000,,,,6,,,,,,
Ni,1,,,551.4793,,,4.5e+05,E,3,2,,
Ni,4,,,551.766,,,6.8e-02,E,9/2,5/2,E2,
Ni,1,,,553.7106,,,1.5e+05,D,3,4,,
Ni,1,,,555.3690,,,2.5e+04,C+,2,2,,
Ni,1,557.873,,557.8718,,6,9.8e+04,D+,2,2,,
Ni,1,558.786,,558.7858,,9,2.2e+05,C+,2,3,,
Ni,1,,,558.9358,,,3.1e+06,D,2,2,,
Ni,1,559.228,,559.2262,,13,1.1e+05,C+,1,2,,
Ni,1,,,559.3736,,,4.4e+06,D,2,3,,
Ni,1,561.479,,,,9,,,,,,
Ni,1,562.533,,562.5317,,5w,8.4e+06,D,1,2,,
Ni,1,,,563.7119,,,1.1e+07,D,1,1,,
Ni,1,,,563.8747,,,1.3e+06,D,2,1,,
Ni,1,,,564.1881,,,2.5e+06,D,3,3,,
Ni,1,,,564.2604,,,4.0e+05,E,2,2,,
Ni,1,,,564.3078,,,1.7e+06,D,4,3,,
Ni,1,564.970,,,,4,,,,,,
Ni,1,566.402,,566.3985,,5,1.1e+07,D,2,3,,
Ni,1,568.220,,568.2199,,12,7.8e+06,D,3,4,,
Ni,1,569.500,,569.4983,,8,1.7e+07,D,1,1,,
Ni,2,,,570.358,,,4.2e-02,E,5/2,7/2,M1,
Ni,2,,,570.358,,,2.0e-03,E,5/2,7/2,E2,
Ni,1,570.956,,570.9545,,23,2.0e+05,D+,2,3,,
Ni,2,,,571.141,,,5.9e-04,E,5/2,9/2,E2,
Ni,1,571.190,,571.1888,,10,1.6e+05,C+,2,3,,
Ni,1,571.509,,,,10,,,,,,
Ni,1,,,574.8351,,,3.7e+04,D,2,1,,
Ni,1,,,574.9297,,,2.3e+05,D,3,4,,
Ni,1,575.468,,575.4656,,16,3.1e+05,C+,2,1,,
Ni,1,576.085,,576.0830,,8,3.5e+06,D,3,4,,
Ni,1,,,580.5217,,,6.5e+06,D,2,3,,
Ni,4,,,580.91,,,5.9e-02,E,11/2,7/2,E2,
Ni,4,,,582.01,,,3.5e-02,E,7/2,3/2,E2,
Ni,1,,,584.6994,,,2.4e+04,D+,2,2,,
Ni,1,585.776,,,,10,,,,,,
Ni,1,589.288,,589.2872,,10,2.9e+05,C+,0,1,,
Ni,4,,,590.54,,,5.3e-03,E,7/2,5/2,M1,
Ni,4,,,590.54,,,1.5e-02,E,7/2,5/2,E2,
Ni,4,,,591.00,,,2.6e-02,E,5/2,1/2,E2,
Ni,4,,,596.42,,,2.2e-02,E,5/2,7/2,M1,
Ni,4,,,596.42,,,2.4e-02,E,5/2,7/2,E2,
Ni,1,,,599.6730,,,3.2e+06,D,2,2,,
Ni,3,,,600.02,,,5.0e-02,E,4,2,E2,
Ni,2,,,600.706,,,7.4e-03,E,9/2,5/2,E2,
Ni,1,,,600.7310,,,1.7e+04,D,2,2,,
Ni,1,,,602.5754,,,6.4e+05,D,2,2,,
Ni,1,,,603.9298,,,5.7e+05,D,2,1,,
Ni,1,,,605.3685,,,2.2e+06,D,2,3,,
Ni,1,,,608.6282,,,1.1e+07,D,1,2,,
Ni,1,,,610.5762,,,5.8e+05,D,2,1,,
Ni,1,610.812,,610.8116,,10,1.3e+05,D+,2,2,,
Ni,1,,,611.1070,,,2.7e+06,D,4,4,,
Ni,4,,,611.79,,,4.5e-02,E,5/2,5/2,M1,
Ni,4,,,611.79,,,4.7e-03,E,5/2,5/2,E2,
Ni,4,,,611.93,,,3.3e-02,E,3/2,1/2,E2,
Ni,1,,,611.9757,,,2.7e+06,D,1,1,,
Ni,4,,,612.41,,,1.8e-03,E,5/2,3/2,M1,
Ni,4,,,612.41,,,2.0e-02,E,5/2,3/2,E2,
Ni,1,,,612.8973,,,1.2e+04,D+,2,3,,
Ni,1,,,613.0135,,,6.5e+06,D,1,1,,
Ni,27,,,632,6,,4.7e+06,E,1,1,,
Ni,1,,,613.3963,,,3.7e+05,D,4,3,,
Ni,1,,,617.5367,,,1.7e+07,D,1,1,,
Ni,1,617.681,,617.6811,,10,4.7e+06,D,4,5,,
Ni,1,,,617.7242,,,1.8e+04,D,0,1,,
Ni,4,,,617.84,,,1.6e-03,E,9/2,7/2,M1,
Ni,4,,,617.84,,,4.4e-03,E,9/2,7/2,E2,
Ni,1,,,618.6711,,,2.7e+06,D,3,3,,
Ni,1,619.118,,,,10,,,,,,
Ni,1,,,619.8625,,,4.6e+05,D,1,1,,
Ni,1,,,620.4604,,,1.4e+06,D,4,4,,
Ni,4,,,621.87,,,2.0e-03,E,5/2,5/2,M1,
Ni,4,,,621.87,,,2.7e-03,E,5/2,5/2,E2,
Ni,1,,,622.3984,,,2.0e+06,D,3,4,,
Ni,1,,,623.0089,,,1.9e+06,E,3,2,,
Ni,1,625.636,,625.6355,,13,1.9e+05,D,2,1,,
Ni,1,,,627.1768,,,5.8e+04,D,3,3,,
Ni,1,,,627.2628,,,5.9e+05,D,1,2,,
Ni,17,,,629.0,,,7.0e+01,C,0,1,M1,
Ni,1,631.466,,631.4659,,10,5.7e+05,D,2,2,,
Ni,1,,,631.6574,,,4.2e+05,D,3,2,,
Ni,1,,,632.2166,,,1.6e+06,D,3,3,,
Ni,1,,,632.7599,,,1.7e+04,E,2,3,,
Ni,4,,,634.35,,,3.6e-02,E,9/2,5/2,E2,
Ni,4,,,634.92,,,3.3e-04,E,3/2,3/2,M1,
