element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,J_i,J_k,Type,
S,13,,,259,,,5.16e06,C,2,2,,
S,4,259.0079,,259.0080,,1w,4.82e07,D,3/2,5/2,,
S,3,259.3804,,259.3809,,4,,,1,1,,
S,4,259.4852,,259.4840,,10,4.37e08,C,5/2,7/2,,
S,2,259.5606,0.0007,259.5606,0.0007,2300,,,5/2,7/2,,
S,2,259.8240,0.0009,259.8241,0.0007,72,,,5/2,5/2,,
S,4,,,259.967,,,7.94e06,D,3/2,3/2,,
S,2,260.2177,0.0010,260.2171,0.0005,44*,,,3/2,5/2,,
S,2,260.2177,0.0010,260.2171,0.0005,44*,,,3/2,3/2,,
S,5,,,260.287,,,2.04e-01,B,2,3,E2,
S,2,260.6192,0.0009,260.6174,0.0007,280,,,3/2,5/2,,
S,5,,,260.679,,,8.83e07,D,0,1,,
S,4,260.7068,,260.7062,,9,1.29e08,D,5/2,5/2,,
S,3,260.7918,,260.7908,,2bl,w,,,1,1,,
S,2,260.8883,0.0010,260.8885,0.0015,70*,,,5/2,7/2,,
S,2,260.8883,0.0010,260.8885,0.0007,70*,,,7/2,7/2,,
S,2,260.8883,0.0010,260.8891,0.0009,70*,,,5/2,5/2,,
S,2,260.9870,0.0009,260.9868,0.0009,43,,,3/2,5/2,,
S,5,,,260.998,,,2.64e08,D,1,1,,
S,4,261.1086,,261.1093,,2,2.14e07,D,5/2,3/2,,
S,4,,,261.137,,,3.92e07,D,1/2,3/2,,
S,2,261.2664,0.0009,261.2665,0.0005,430,,,5/2,3/2,,
S,2,261.3833,0.0009,261.3830,0.0005,430,,,5/2,5/2,,
S,2,261.8080,0.0010,261.8080,0.0010,270d,,,7/2,9/2,,
S,6,261.838,,261.836,,70,3.18e08,AA,1/2,1/2,,
S,5,,,262.007,,,4.35e08,D,2,1,,
S,3,262.2382,,262.2406,,1w,,,1,2,,
S,2,262.4153,0.0009,262.4143,0.0007,42,,,5/2,5/2,,
S,2,262.4804,0.0009,262.4804,0.0009,110,,,7/2,9/2,,
S,2,262.5056,0.0010,262.5062,0.0007,1400d,,,5/2,5/2,,
S,3,262.8261,,262.8293,,4,,,2,1,,
S,2,262.9110,0.0009,262.9100,0.0004,410,1.21e06,D,3/2,3/2,,
S,2,262.9751,0.0009,262.9756,0.0006,410,,,3/2,3/2,,
S,4,,,263.251,,,1.36e07,D,1/2,3/2,,
S,5,,,263.424,,,2.00e08,D,2,1,,
S,2,263.4727,0.0007,263.4727,0.0007,940,,,5/2,7/2,,
S,5,,,263.500,,,6.07e07,B,1,1,,
S,4,263.5353,,263.5351,,5,7.36e07,D,1/2,1/2,,
S,15,,,264.0,0.4,,7.37e-02,B,1,0,M1,
S,2,263.6247,0.0007,263.6247,0.0007,2100,,,7/2,9/2,,
S,4,,,263.646,,,1.36e07,D,1/2,1/2,,
S,5,,,263.67,,,7.65e07,D,1,2,,
S,3,263.6872,,263.6903,,5bl,w,4.81e07,D,1,2,,
S,5,,,263.73,,,8.08e07,D,2,3,,
S,5,,,263.73,,,1.42e07,E,2,2,,
S,5,,,263.76,,,9.09e07,D,3,4,,
S,5,,,263.76,,,1.02e07,E,3,3,,
S,5,,,263.76,,,4.00e05,E',3,2,,
S,2,263.8160,0.0009,263.8144,0.0006,260,,,1/2,1/2,,
S,2,,,263.8438,0.0004,,2.10e05,E,3/2,1/2,,
S,5,263.8905,,263.8906,,13,3.13e08,B,1,2,,
S,2,263.9086,0.0007,263.9084,0.0006,930,,,7/2,5/2,,
S,5,,,264.10,,,8.32e07,D,2,3,,
S,2,264.1675,0.0009,264.1672,0.0006,170,,,3/2,5/2,,
S,2,264.2730,0.0009,264.2748,0.0004,65,,,3/2,5/2,,
S,3,264.3015,,264.3019,,1,,,2,2,,
S,2,264.7642,0.0009,264.7646,0.0006,400,,,5/2,3/2,,
S,2,264.8700,0.0009,264.8717,0.0006,260,,,3/2,1/2,,
S,2,265.6790,0.0010,265.6782,0.0013,100*,,,3/2,3/2,,
S,2,265.6790,0.0010,265.6790,0.0014,100*,,,3/2,5/2,,
S,6,,,265.691,,,5.17e07,A,3/2,3/2,,
S,6,265.7,,265.769,,20bl,4.65e08,A,5/2,3/2,,
S,3,265.9180,,265.9170,,12,4.65e08,D,1,2,,
S,2,266.0230,0.0009,266.0248,0.0004,100,1.57e05,E,1/2,3/2,,
S,5,266.1184,,266.1190,,11,2.46e08,B,1,1,,
S,2,266.2793,0.0007,266.2793,0.0006,2800,,,5/2,7/2,,
S,5,266.3955,,266.3949,,10,3.04e08,B,1,0,,
S,3,266.5408,,266.5440,,10,1.40e08,D,2,2,,
S,2,266.5409,0.0020,266.5384,0.0008,2800bl,,,3/2,5/2,,
S,6,266.56,,266.561,,10w,5.19e08,A,3/2,1/2,,
S,2,266.8218,0.0009,266.8222,0.0008,240,,,1/2,1/2,,
S,2,266.8621,0.0009,266.8609,0.0008,240,,,3/2,1/2,,
S,5,,,266.866,,,5.98e08,D,1,0,,
S,2,266.9503,0.0010,266.9505,0.0007,240*,,,5/2,7/2,,
S,2,266.9503,0.0010,266.9532,0.0011,*,,,5/2,5/2,,
S,2,266.9503,0.0010,266.957,0.006,*,,,5/2,7/2,,
S,2,266.9812,0.0009,266.9809,0.0004,160,1.08e06,D,1/2,1/2,,
S,2,267.0070,0.0007,267.0073,0.0007,1300,,,5/2,7/2,,
S,2,267.0615,0.0007,267.0604,0.0007,570,,,3/2,3/2,,
S,2,267.3245,0.0009,267.3241,0.0008,61,,,3/2,1/2,,
S,2,267.3739,0.0009,267.3746,0.0006,61,,,5/2,5/2,,
S,15,,,267.3,0.3,,2.50e07,AA,1,1,,
S,5,,,267.414,,,7.83e07,D,1,2,,
S,2,267.5221,0.0007,267.5221,0.0006,860,,,3/2,3/2,,
S,4,267.8438,,267.8438,,9,1.40e08,D,3/2,1/2,,
S,2,267.9029,0.0009,267.9030,0.0009,240,,,3/2,5/2,,
S,2,267.9996,0.0009,268.0007,0.0007,240,,,3/2,5/2,,
S,3,268.0549,,268.0554,,8,6.09e07,D,0,1,,
S,2,268.1091,0.0009,268.1098,0.0007,96,,,3/2,3/2,,
S,3,268.4305,,268.4312,,4w,,,3,2,,
S,2,268.6598,0.0009,268.6605,0.0006,95,,,5/2,3/2,,
S,2,268.8208,0.0009,268.8220,0.0007,360,,,3/2,5/2,,
S,2,268.8413,0.0007,268.8420,0.0005,550,,,5/2,5/2,,
S,5,268.9435,,268.9449,,1,1.03e08,D,0,1,,
S,3,269.1713,,269.1703,,10,4.52e07,D,1,1,,
S,2,269.6444,0.0009,269.6444,0.0007,93,,,1/2,3/2,,
S,3,270.2816,,270.2803,,8,1.78e08,D,1,0,,
S,8,,,270.5,,,4.22e00,C,1/2,3/2,M1,
S,3,270.9076,,270.9101,,3,2.28e07,D,1,2,,
S,2,270.9655,0.0009,270.9658,0.0008,220,,,3/2,5/2,,
S,10,,,271.1,,,5.04e01,A,1/2,1/2,M1,
S,4,271.1881,,271.1892,,4,1.89e08,D,1/2,1/2,,
S,5,,,271.241,,,7.52e07,D,1,1,,
S,2,271.3116,0.0010,271.3128,0.0008,340d,,,5/2,3/2,,
S,3,271.3334,,271.3348,,3w,1.69e07,D,2,3,,
S,2,271.4302,0.0020,271.4282,0.0004,220bl,,,3/2,3/2,,
S,2,271.6215,0.0009,271.6200,0.0006,340,,,5/2,7/2,,
S,2,271.7757,0.0009,271.7760,0.0007,140,,,5/2,7/2,,
S,3,271.8882,,271.8880,,9,1.13e08,D,1,1,,
S,2,271.9760,0.0009,271.9762,0.0008,220,,,7/2,5/2,,
S,3,272.1444,,272.1446,,7,7.29e07,D,2,1,,
S,4,272.4467,,272.4464,,3w,,,3/2,5/2,,
S,2,272.4969,0.0009,272.4965,0.0006,330,,,3/2,3/2,,
S,3,272.6852,,272.6846,,10,7.48e07,D,1,2,,
S,2,272.7437,0.0010,272.7438,0.0008,210d,,,1/2,3/2,,
S,2,272.9817,0.0009,272.9819,0.0006,86,,,3/2,5/2,,
S,2,273.0290,0.0007,273.0293,0.0007,500,,,3/2,5/2,,
S,5,,,273.078,,,2.95e08,D,1,0,,
S,3,273.1103,,273.1105,,11,1.04e08,D,2,2,,
S,4,273.6503,,273.6531,,2,,,3/2,5/2,,
S,2,273.7243,0.0009,273.7244,0.0008,210,,,3/2,3/2,,
S,4,273.7543,,273.7573,,7w,1.84e08,D,1/2,3/2,,
S,5,273.9100,,273.9103,,4,2.18e08,D,2,2,,
S,2,274.0151,0.0009,274.0166,0.0007,84,,,5/2,7/2,,
S,3,274.1027,,274.1044,,6,3.67e07,D,2,1,,
S,2,274.5017,0.0009,274.5020,0.0008,83,,,1/2,1/2,,
S,15,,,274.5,0.3,,2.33e07,AA,1,0,,
S,2,274.8904,0.0009,274.8904,0.0008,200,,,5/2,5/2,,
S,2,275.0549,0.0007,275.0548,0.0006,480,,,5/2,5/2,,
S,2,275.1995,0.0009,275.1986,0.0008,130,,,3/2,3/2,,
S,2,275.2543,0.0009,275.2551,0.0004,200,,,5/2,5/2,,
S,4,275.6117,,275.6118,,5,6.19e07,D,1/2,3/2,,
S,3,275.6878,,275.6885,,12,1.28e08,D,3,3,,
S,4,275.9531,,275.9557,,1,,,3/2,3/2,,
S,2,276.1353,0.0009,276.1347,0.0007,200,,,1/2,3/2,,
S,4,276.1751,,276.1745,,1,3.92e06,D,3/2,5/2,,
S,2,276.3293,0.0009,276.3302,0.0008,80,,,5/2,5/2,,
S,2,276.6730,0.0009,276.6723,0.0007,130,,,3/2,3/2,,
S,2,277.1447,0.0009,277.1431,0.0007,190,,,1/2,3/2,,
S,4,277.1951,,277.1938,,5w,,,5/2,5/2,,
S,4,277.2730,,277.2745,,3w,,,1/2,3/2,,
S,2,277.4266,0.0010,277.4261,0.0006,78*,,,1/2,3/2,,
S,2,277.4266,0.0010,277.4267,0.0008,78*,,,1/2,1/2,,
S,3,277.5258,,277.5219,,8*,2.20e07,D,3,2,,
S,3,277.5258,,277.5297,,8*,1.26e07,D,1,0,,
S,5,277.9286,,277.9267,,0,1.16e08,D,2,1,,
S,2,278.1546,0.0009,278.1556,0.0007,77,,,3/2,3/2,,
S,2,278.2258,0.0009,278.2260,0.0007,77,,,1/2,1/2,,
S,4,278.2790,,278.2787,,1,,,5/2,3/2,,
S,4,,,278.305,,,1.20e08,D,3/2,3/2,,
S,4,,,278.307,,,5.17e07,D,3/2,3/2,,
S,3,278.5470,,278.5490,,11,7.01e07,D,1,1,,
S,2,278.7721,0.0009,278.7718,0.0007,190,,,3/2,1/2,,
S,2,278.8015,0.0009,278.8018,0.0007,190,,,5/2,3/2,,
S,3,279.7365,,279.7378,,4,6.93e07,E',1,0,,
S,4,279.7806,,279.7811,,3,5.27e07,D,5/2,5/2,,
S,2,279.9538,0.0009,279.9545,0.0005,74,,,3/2,1/2,,
S,5,280.0493,,280.0499,,7,3.74e08,D,1,2,,
S,2,280.1080,0.0009,280.1076,0.0009,280,,,3/2,1/2,,
S,2,280.2210,0.0007,280.2215,0.0007,430,,,5/2,3/2,,
S,4,,,280.418,,,1.92e06,E,3/2,3/2,,
S,4,,,280.612,,,1.91e07,D,3/2,1/2,,
S,2,281.537,0.004,281.5341,0.0007,820,3.05e05,D,3/2,3/2,,
S,2,281.7577,0.0006,281.7569,0.0006,2900,7.46e06,D,5/2,3/2,,
S,3,281.8296,,281.8287,,8,8.48e07,D,0,1,,
S,4,,,281.969,,,5.52e06,D,5/2,3/2,,
S,2,281.9962,0.0009,281.9968,0.0006,170,,,3/2,5/2,,
S,3,282.2061,,282.2058,,9,2.54e08,D,1,0,,
S,2,,,282.5790,0.0007,m,8.01e06,D,3/2,1/2,,
S,3,282.5933,,282.5914,,13,,,1,2,,
S,11,,,282.7,,,2.76e06,D,3,2,,
S,4,,,282.725,,,7.80e04,E',5/2,5/2,,
S,5,,,282.799,,,4.59e00,B,0,2,E2,
S,4,,,282.907,,,1.64e06,E,5/2,3/2,,
S,3,283.0618,,283.0614,,8,6.27e07,D,1,1,,
S,4,283.1892,,283.1900,,10,1.71e08,D,5/2,3/2,,
S,4,283.7575,,283.7575,,1,1.55e06,D,7/2,5/2,,
S,4,,,284.137,,,1.66e07,D,5/2,3/2,,
S,2,,,284.4010,0.0004,,1.21e05,E,3/2,3/2,,
S,3,,,284.601,,,2.88e04,C,1,2,,
S,2,284.7364,0.0007,284.7367,0.0004,1300,3.30e06,D,3/2,5/2,,
S,3,284.7696,,284.7702,,9,6.17e07,D,1,2,,
S,3,285.6003,,285.5994,,17,4.94e08,D,2,3,,
S,5,,,285.795,,,6.44e-02,B,0,2,E2,
S,5,,,285.799,,,1.93e00,C,1,0,M1,
S,3,286.3511,,286.3511,,11*,5.53e08,D,3,4,,
S,3,286.3511,,286.3524,,11*,1.01e08,D,2,1,,
S,4,,,286.556,,,3.20e07,D,1/2,1/2,,
S,2,,,286.5819,0.0009,,2.66e00,C,5/2,7/2,E2,
S,2,,,286.9789,0.0009,,2.63e00,C,5/2,5/2,E2,
S,4,287.0261,,287.0246,,2,6.38e07,D,3/2,1/2,,
S,8,,,287.07,,,1.45e01,C,5/2,3/2,M1,
S,3,287.1971,,287.1957,,13,4.60e08,D,1,2,,
S,2,,,287.2305,0.0009,,1.56e00,C,5/2,3/2,E2,
S,2,,,287.5464,0.0009,,4.37e-01,C,5/2,1/2,E2,
S,2,287.7120,0.0009,287.7118,0.0005,240,,,5/2,3/2,,
S,3,,,287.928,,,8.16e04,C,1,1,,
S,2,288.0493,0.0007,288.0493,0.0003,810,3.04e06,D,1/2,3/2,,
S,12,,,288,,,6.73e06,C,5/2,5/2,,
S,3,288.1031,,288.1013,,14,1.78e08,D,2,2,,
S,2,288.6127,0.0009,288.6127,0.0006,150,,,3/2,1/2,,
S,5,288.6905,,288.6906,,4*,,,4,4,,
S,5,288.6905,,288.6906,,4*,,,4,5,,
S,5,288.6905,,288.6906,,4*,,,4,5,,
S,5,288.9451,,288.9451,,3w,,,3,4,,
S,5,289.0146,,289.0145,,4w*,,,4,4,,
S,5,289.0146,,289.0145,,4w*,,,4,5,,
S,5,289.0146,,289.0145,,4w*,,,4,5,,
S,5,,,289.055,,,6.21e-02,B,1,3,E2,
S,5,289.0651,,289.0655,,5w*,,,5,4,,
S,5,289.0651,,289.0655,,5w*,,,5,5,,
S,5,289.0651,,289.0655,,5w*,,,5,6,,
S,5,289.0651,,289.0655,,5w*,,,5,5,,
S,5,,,289.129,,,1.47e-02,B,1,2,E2,
S,5,,,289.176,,,1.36e-01,B,1,1,E2,
S,3,,,289.215,,,3.66e05,C,1,0,,
S,4,289.2483,,289.2486,,10,8.55e07,D,3/2,5/2,,
S,3,289.6711,,289.6698,,9,8.34e07,D,2,2,,
S,4,289.8092,,289.8071,,10,1.18e08,D,1/2,3/2,,
S,2,,,290.2439,0.0008,,1.84e00,C,3/2,3/2,E2,
S,3,290.4266,,290.4270,,9,5.90e07,D,3,3,,
S,2,,,290.5665,0.0008,,3.95e00,C,3/2,1/2,E2,
S,5,,,290.7,,,5.97e08,D,2,3,,
S,5,,,290.8,,,6.08e08,D,3,4,,
S,5,,,290.8,,,5.22e07,D,3,3,,
S,5,,,290.8,,,6.51e08,D,4,5,,
S,5,,,290.8,,,4.06e07,D,4,4,,
S,5,,,290.8,,,7.96e05,E',4,3,,
S,3,290.9506,,290.9499,,11,1.84e08,B,1,0,,
S,5,,,290.969,,,4.55e04,D,1,0,,
S,3,291.0823,,291.0811,,12,3.28e08,D,2,1,,
S,4,291.4607,,291.4598,,5,4.64e07,D,1/2,1/2,,
S,2,,,291.9883,0.0009,,1.02e00,C,1/2,3/2,E2,
S,5,,,292.278,,,2.94e-01,B,2,0,E2,
S,2,292.2798,0.0009,292.2801,0.0005,210,,,1/2,3/2,,
S,3,292.5319,,292.5322,,10,2.83e08,D,1,0,,
S,3,292.6125,,292.6126,,16,5.06e08,D,2,3,,
S,4,292.7862,,292.7864,,10,3.66e07,D,3/2,3/2,,
S,4,,,292.962,,,1.07e08,D,1/2,1/2,,
S,5,,,293.017,,,3.89e04,C,1,1,,
S,2,293.1144,0.0007,293.1141,0.0004,320,,,3/2,5/2,,
S,3,293.4535,,293.4516,,13,2.81e08,D,1,1,,
S,6,,,293.69,,,8.67e07,A,5/2,7/2,,
S,6,,,293.69,,,8.09e07,A,3/2,5/2,,
S,6,,,293.69,,,5.79e06,B,5/2,5/2,,
S,4,,,294.289,,,2.62e06,D,3/2,5/2,,
S,4,294.4729,,294.4734,,10,2.24e08,D,3/2,1/2,,
S,4,294.5303,,294.5289,,13,1.89e08,C,5/2,5/2,,
S,3,294.6343,,294.6372,,1,2.24e06,E',3,2,,
S,5,,,294.81,,,1.01e07,E,3,2,,
S,5,,,294.81,,,6.31e05,E',3,3,,
S,5,,,294.81,,,7.45e03,E',3,4,,
S,3,294.8327,,294.8330,,12,2.02e08,D,0,1,,
S,5,,,294.88,,,9.44e06,E,4,3,,
S,5,,,294.88,,,4.91e05,E',4,4,,
S,5,,,294.93,,,9.55e06,D,5,4,,
S,3,295.0218,,295.0222,,14,2.73e08,D,1,2,,
S,3,,,295.1862,,,2.69e03,E',1,2,,
S,3,,,295.2548,,,2.12e05,D,2,2,,
S,3,295.2901,,295.2885,,14,2.76e08,D,1,2,,
S,4,295.5266,,295.5268,,1,3.62e07,D,5/2,5/2,,
S,5,,,295.684,,,1.09e-01,B,2,3,E2,
S,5,,,295.762,,,9.53e-02,B,2,2,E2,
S,2,295.7861,0.0007,295.7859,0.0005,1000,,,1/2,1/2,,
S,5,,,295.811,,,4.08e-02,B,2,1,E2,
S,4,295.9631,,295.9616,,1w,1.04e08,D,1/2,3/2,,
S,3,296.1823,,296.1823,,11,1.50e08,D,1,1,,
S,5,,,296.270,,,3.24e04,C,1,2,,
S,3,296.4794,,296.4776,,15,3.59e08,D,2,3,,
S,4,296.7127,,296.7109,,1,3.44e07,D,3/2,3/2,,
S,2,297.6108,0.0007,297.6102,0.0004,290,,,3/2,5/2,,
S,4,,,297.969,,,3.78e06,D,5/2,3/2,,
S,4,298.1984,,298.1978,,17,1.17e08,D,5/2,3/2,,
S,5,298.3618,,298.3652,,1w*,,,4,5,,
S,5,298.3618,,298.3652,,1w*,,,5,5,,
S,5,298.3618,,298.3652,,1w*,,,5,6,,
S,5,298.3618,,298.3652,,1w*,,,6,5,,
S,5,298.3618,,298.3652,,1w*,,,6,6,,
S,5,298.3618,,298.3652,,1w*,,,6,7,,
S,5,298.3618,,298.3652,,1w*,,,5,6,,
S,3,298.5986,,298.5989,,10,8.75e07,D,2,2,,
S,4,,,299.112,,,3.32e06,D,3/2,3/2,,
S,7,,,299.29,,,1.65e01,B,1,1,M1,
S,4,,,299.333,,,3.30e07,D,3/2,1/2,,
S,3,299.7895,,299.7874,,1,9.63e06,E',2,1,,
S,2,299.8253,0.0006,299.8254,0.0004,7400,,,1/2,3/2,,
S,2,300.235,0.004,300.2449,0.0007,140,4.88e04,E,3/2,5/2,,
S,4,,,300.391,,,2.95e07,D,5/2,3/2,,
S,2,300.4983,0.0007,300.4984,0.0006,410,2.69e05,D,5/2,5/2,,
S,3,300.8937,,300.8909,,1,,,1,2,,
S,4,,,301.099,,,1.95e01,E',5/2,5/2,,
S,2,301.5682,0.0007,301.5675,0.0005,270,,,5/2,7/2,,
S,10,,,302.6,,,7.85e-01,C,1/2,3/2,M1,
S,9,,,302.7,,,3.70e01,B,2,2,M1,
S,4,302.8066,,302.8063,,3,5.63e04,C,3/2,5/2,,
S,4,302.9320,,302.9311,,12,9.00e05,C,5/2,5/2,,
S,2,302.9982,0.0007,302.9974,0.0005,260,,,5/2,7/2,,
S,4,303.6607,,303.6599,,11,8.56e05,C,3/2,3/2,,
S,4,,,303.755,,,1.17e03,D,3/2,5/2,,
S,4,303.7859,,303.7854,,3,1.04e05,C,5/2,3/2,,
S,4,,,303.796,,,1.35e02,E',3/2,3/2,,
S,4,,,304.250,,,2.09e07,D,3/2,1/2,,
S,4,,,304.569,,,1.04e07,D,1/2,1/2,,
S,2,304.9246,0.0007,304.9242,0.0004,370,,,3/2,3/2,,
S,4,305.0832,,305.0833,,1,,,9/2,7/2,,
S,2,305.2500,0.0010,305.2509,0.0007,250d,2.83e05,D,3/2,3/2,,
S,2,,,305.5128,0.0007,,3.10e04,E,5/2,3/2,,
S,4,,,305.690,,,4.07e02,D,1/2,3/2,,
S,2,305.9099,0.0007,305.9103,0.0005,800,,,5/2,5/2,,
S,2,306.0824,0.0006,306.0829,0.0006,1700,,,7/2,7/2,,
S,8,,,306.13,,,4.79e00,C,5/2,3/2,M1,
S,2,306.6843,0.0006,306.6837,0.0006,3300,,,7/2,9/2,,
S,4,307.1440,,307.1436,,5,,,5/2,3/2,,
S,6,,,307.250,,,2.49e08,A,3/2,5/2,,
S,6,,,307.329,,,2.66e08,A,5/2,7/2,,
S,6,,,307.329,,,1.78e07,A,5/2,5/2,,
S,2,307.4250,0.0010,307.4249,0.0007,1100*,,,1/2,3/2,,
S,2,307.4250,0.0010,307.4257,0.0009,1100*,,,1/2,1/2,,
S,4,,,307.498,,,1.64e08,D,1/2,3/2,,
S,2,307.6151,0.0006,307.6147,0.0005,8400,,,5/2,7/2,,
S,5,,,307.768,,,1.18e08,D,2,1,,
S,2,308.1920,0.0006,308.1920,0.0006,2300,,,7/2,9/2,,
S,5,,,308.40,,,6.37e08,D,3,4,,
S,2,309.0595,0.0015,309.0576,0.0007,3100*,,,3/2,3/2,,
S,2,309.0595,0.0015,309.0583,0.0010,3100*,,,3/2,1/2,,
S,4,309.7271,,309.7273,,19,1.76e08,A,1/2,3/2,,
S,7,,,310.61,,,2.98e00,B,1,2,M1,
S,2,311.3304,0.0009,311.3310,0.0007,140,,,5/2,7/2,,
S,4,311.7605,,311.7615,,18,1.62e08,B,1/2,1/2,,
S,5,,,311.89,,,2.55e07,D,4,3,,
S,5,,,311.89,,,2.21e06,E,3,3,,
S,5,,,311.89,,,6.26e04,E',2,3,,
S,4,,,311.988,,,1.89e08,C,3/2,5/2,,
S,4,312.3908,,312.3909,,1,,,3/2,5/2,,
S,4,,,313.380,,,3.10e07,D,3/2,3/2,,
S,3,313.5910,,313.5914,,1,,,2,3,,
S,12,,,313.9,,,2.66e01,A,1/2,3/2,M1,
S,2,314.7499,0.0010,314.7498,0.0007,9600*,,,3/2,5/2,,
S,2,314.7499,0.0010,314.7498,0.0007,9600*,,,3/2,3/2,,
S,7,,,314.89,,,3.26e01,B,1,0,M1,
S,5,,,315.68,,,3.98e05,E',1,2,,
S,5,,,315.77,,,5.96e06,E,2,2,,
S,5,,,315.82,,,3.34e07,D,3,2,,
S,4,,,317.079,,,3.61e07,D,3/2,5/2,,
S,5,318.51,,318.4807,,5bl,1.46e08,D,1,2,,
S,3,318.5185,,318.5057,,5bl,,,2,2,,
S,2,,,318.6729,0.0011,,6.34e-01,C,5/2,9/2,E2,
S,5,,,318.77,,,2.50e07,D,1,2,,
S,5,,,318.91,,,2.64e07,D,2,3,,
S,5,,,318.91,,,4.63e06,E,2,2,,
S,5,318.9733,,318.9725,,3,1.08e08,D,0,1,,
S,5,,,318.99,,,2.96e07,D,3,4,,
S,5,,,318.99,,,3.31e06,E,3,3,,
S,5,,,318.99,,,1.30e05,E',3,2,,
S,5,319.8939,,319.8942,,8,1.93e08,D,2,3,,
S,2,,,321.3146,0.0011,,1.87e-01,C,5/2,7/2,E2,
S,2,321.4831,0.0007,321.4831,0.0004,380,,,3/2,3/2,,
S,4,321.7793,,321.7796,,1,3.70e07,D,5/2,7/2,,
S,4,,,321.842,,,2.47e06,D,5/2,5/2,,
S,4,321.8521,,321.8521,,3,3.06e07,D,1/2,3/2,,
S,4,,,321.936,,,1.84e03,D,1/2,3/2,,
S,5,322.1997,,322.2069,,2w,7.83e07,D,1,1,,
S,4,322.4427,,322.4428,,7,1.52e08,C,3/2,3/2,,
S,4,,,322.855,,,1.07e03,D,3/2,5/2,,
S,4,,,322.902,,,1.21e02,E',3/2,3/2,,
S,6,,,323.00,,,2.19e07,A,7/2,5/2,,
S,6,,,323.00,,,2.30e07,A,5/2,3/2,,
S,6,,,323.00,,,1.09e06,B,5/2,5/2,,
S,3,323.1069,,323.1066,,3,1.37e05,C,0,1,,
S,3,323.3181,,323.3190,,3,1.51e05,C,1,1,,
S,3,323.3987,,323.4013,,3,9.95e06,B,2,1,,
S,4,,,323.799,,,1.20e08,D,1/2,1/2,,
S,4,,,323.987,,,3.79e02,D,5/2,3/2,,
S,15,,,324.0,0.3,,4.96e00,A,0,1,M1,
S,4,324.3983,,324.3974,,2w,5.97e07,D,3/2,1/2,,
S,3,324.7561,,324.7562,,6,1.80e08,D,0,1,,
S,4,,,324.761,,,1.65e03,D,7/2,5/2,,
S,2,,,325.0902,0.0011,,4.02e-01,C,3/2,7/2,E2,
S,5,325.1834,,325.1814,,7,3.85e07,B,3,2,,
S,2,325.3488,0.0006,325.3484,0.0006,3000,,,5/2,7/2,,
S,3,325.5367,,325.5384,,3,6.83e04,C,1,1,,
S,2,325.7868,0.0006,325.7877,0.0004,1500,2.80e06,D,1/2,3/2,,
S,2,326.1562,0.0007,326.1568,0.0005,740,,,5/2,5/2,,
S,2,327.2229,0.0006,327.2228,0.0004,5400,1.38e07,D,1/2,1/2,,
S,2,327.2817,0.0006,327.2817,0.0004,1000,,,5/2,5/2,,
S,5,327.7379,,327.7379,,3,4.47e07,D,2,2,,
S,11,,,328.3,,,5.26e05,D,3,3,,
S,2,328.4785,0.0006,328.4789,0.0005,2000,,,3/2,5/2,,
S,2,328.8304,0.0007,328.8294,0.0006,700,,,3/2,3/2,,
S,5,,,329.020,,,1.64e05,E',2,3,,
S,5,,,329.026,,,5.82e06,E,3,3,,
S,5,,,329.058,,,6.72e07,D,4,3,,
S,5,,,329.072,,,8.12e06,E,2,2,,
S,5,,,329.078,,,6.50e07,D,3,2,,
S,5,,,329.172,,,7.31e07,D,2,1,,
S,4,329.2236,,329.2209,,9,8.30e07,D,1/2,3/2,,
S,5,,,329.95,,,3.27e07,D,3,2,,
S,4,330.0638,,330.0633,,9,1.39e08,C,3/2,5/2,,
S,4,330.1245,,330.1221,,8,3.39e07,D,1/2,3/2,,
S,2,330.2411,0.0007,330.2418,0.0007,680,,,1/2,3/2,,
S,3,,,330.5173,,,1.21e07,D,1,2,,
S,2,,,330.8728,0.0011,m,3.99e-01,C,1/2,3/2,E2,
S,4,330.8747,,330.8717,,11*,1.96e08,C,5/2,7/2,,
S,4,330.8747,,330.8804,,11*,1.64e08,D,1/2,1/2,,
S,2,331.4469,0.0006,331.4477,0.0004,8800,1.86e07,C,3/2,3/2,,
S,5,,,331.685,,,4.80e06,E,2,1,,
S,4,331.6948,,331.6951,,11,4.01e07,D,3/2,5/2,,
S,2,331.7827,0.0007,331.7834,0.0007,310,,,5/2,3/2,,
S,3,332.3990,,332.3984,,10,4.12e07,B,1,2,,
S,3,332.4863,,332.4854,,12,1.37e08,B,2,2,,
S,2,332.9330,0.0006,332.9332,0.0004,2600,9.02e06,D,3/2,1/2,,
S,4,333.0731,,333.0709,,9,1.03e08,D,3/2,3/2,,
S,11,,,333.5,,,4.65e05,D,2,2,,
S,4,,,333.501,,,1.06e08,C,3/2,5/2,,
S,4,,,333.863,,,8.79e07,D,1/2,3/2,,
S,5,,,334.02,,,2.41e07,D,2,1,,
S,4,334.0360,,334.0381,,10,2.95e07,B,1/2,1/2,,
S,4,334.1456,,334.1464,,11,2.96e07,B,1/2,3/2,,
S,2,334.1855,0.0010,334.1865,0.0007,4600*,,,3/2,1/2,,
S,2,334.1855,0.0010,334.1865,0.0007,4600*,,,3/2,3/2,,
